date, Time, Sec since start, Connected, Data changed, GyroSensor.temperature, GyroSensor.x, GyroSensor.y, GyroSensor.z
2013-12-24, 14:04:04.513, 8.533, 1, 1, 25.3058815, 1.341463447, -1.829268336, 1.371951222
2013-12-24, 14:04:04.618, 8.638, 1, 1, 25.3058815, 1.585365891, -1.73780489, 1.493902445
2013-12-24, 14:04:04.720, 8.74, 1, 1, 25.3058815, 1.310975671, -1.646341562, 1.524390221
2013-12-24, 14:04:04.812, 8.832, 1, 1, 25.39999962, 1.067073226, -1.768292665, 1.463414669
2013-12-24, 14:04:04.912, 8.932, 1, 1, 25.3058815, 1.524390221, -1.768292665, 1.463414669
2013-12-24, 14:04:05.19, 9.039, 1, 1, 25.3058815, 1.128048778, -1.768292665, 1.402439117
2013-12-24, 14:04:05.110, 9.13, 1, 1, 25.3058815, 1.219512224, -1.707317114, 1.402439117
2013-12-24, 14:04:05.218, 9.238, 1, 1, 25.3058815, 1.402439117, -1.646341562, 1.615853667
2013-12-24, 14:04:05.313, 9.333, 1, 1, 25.39999962, 1.341463447, -1.707317114, 1.524390221
2013-12-24, 14:04:05.412, 9.432, 1, 1, 25.3058815, 1.310975671, -1.646341562, 1.493902445
2013-12-24, 14:04:05.518, 9.538, 1, 1, 25.3058815, 1.371951222, -1.829268336, 1.585365891
2013-12-24, 14:04:05.616, 9.636, 1, 1, 25.39999962, 1.25, -1.829268336, 1.463414669
2013-12-24, 14:04:05.710, 9.73, 1, 1, 25.3058815, 1.341463447, -1.768292665, 1.341463447
2013-12-24, 14:04:05.810, 9.83, 1, 1, 25.3058815, 1.310975671, -1.615853667, 1.554878116
2013-12-24, 14:04:05.919, 9.939, 1, 1, 25.21176529, 1.341463447, -1.73780489, 1.524390221
2013-12-24, 14:04:06.19, 10.039, 1, 1, 25.21176529, 1.25, -1.615853667, 1.402439117
2013-12-24, 14:04:06.122, 10.142, 1, 1, 25.21176529, 1.25, -1.707317114, 1.585365891
2013-12-24, 14:04:06.225, 10.245, 1, 1, 25.3058815, 1.371951222, -1.73780489, 1.554878116
2013-12-24, 14:04:06.310, 10.33, 1, 1, 25.39999962, 1.310975671, -1.73780489, 1.402439117
2013-12-24, 14:04:06.412, 10.432, 1, 1, 25.21176529, 1.280487776, -1.73780489, 1.341463447
2013-12-24, 14:04:06.513, 10.533, 1, 1, 25.3058815, 1.310975671, -1.585365891, 1.524390221
2013-12-24, 14:04:06.611, 10.631, 1, 1, 25.3058815, 1.341463447, -1.585365891, 1.493902445
2013-12-24, 14:04:06.711, 10.731, 1, 1, 25.3058815, 1.25, -1.615853667, 1.493902445
2013-12-24, 14:04:06.818, 10.838, 1, 1, 25.21176529, 1.371951222, -1.73780489, 1.432926893
2013-12-24, 14:04:06.912, 10.932, 1, 1, 25.39999962, 1.310975671, -1.79878056, 1.402439117
2013-12-24, 14:04:07.11, 11.031, 1, 1, 25.3058815, 1.463414669, -1.73780489, 1.585365891
2013-12-24, 14:04:07.115, 11.135, 1, 1, 25.39999962, 1.310975671, -1.646341562, 1.463414669
2013-12-24, 14:04:07.211, 11.231, 1, 1, 25.3058815, 1.310975671, -1.79878056, 1.493902445
2013-12-24, 14:04:07.312, 11.332, 1, 1, 25.39999962, 1.432926893, -1.676829338, 1.554878116
2013-12-24, 14:04:07.416, 11.436, 1, 1, 25.3058815, 1.524390221, -1.707317114, 1.524390221
2013-12-24, 14:04:07.515, 11.535, 1, 1, 25.3058815, 1.280487776, -1.73780489, 1.493902445
2013-12-24, 14:04:07.611, 11.631, 1, 1, 25.3058815, 1.158536673, -1.676829338, 1.463414669
2013-12-24, 14:04:07.714, 11.734, 1, 1, 25.21176529, 1.25, -1.707317114, 1.493902445
2013-12-24, 14:04:07.812, 11.832, 1, 1, 25.3058815, 1.463414669, -1.615853667, 1.524390221
2013-12-24, 14:04:07.917, 11.937, 1, 1, 25.21176529, 1.189024448, -1.707317114, 1.615853667
2013-12-24, 14:04:08.17, 12.037, 1, 1, 25.3058815, 1.371951222, -1.707317114, 1.524390221
2013-12-24, 14:04:08.110, 12.13, 1, 1, 25.21176529, 1.585365891, -1.73780489, 1.524390221
2013-12-24, 14:04:08.208, 12.228, 1, 1, 25.39999962, 1.463414669, -1.646341562, 1.463414669
2013-12-24, 14:04:08.313, 12.333, 1, 1, 25.3058815, 1.25, -1.554878116, 1.493902445
