date, Time, Sec since start, Connected, Data changed, BaroSensor.Altitude, BaroSensor.Pressure, BaroSensor.Temperature
2013-12-24, 14:03:55.990, 0.012, 1, 1, 49.73816299, 100.7290039, 24.92000008
2013-12-24, 14:03:56.1, 0.023, 1, 0, 49.73816299, 100.7290039, 24.92000008
2013-12-24, 14:03:56.80, 0.102, 1, 1, 50.07373428, 100.7250061, 24.93000031
2013-12-24, 14:03:56.103, 0.125, 1, 0, 50.07373428, 100.7250061, 24.93000031
2013-12-24, 14:03:56.174, 0.196, 1, 1, 49.82007599, 100.7280045, 24.93000031
2013-12-24, 14:03:56.204, 0.226, 1, 0, 49.82007599, 100.7280045, 24.93000031
2013-12-24, 14:03:56.273, 0.295, 1, 1, 49.06966782, 100.7370071, 24.93000031
2013-12-24, 14:03:56.304, 0.326, 1, 0, 49.06966782, 100.7370071, 24.93000031
2013-12-24, 14:03:56.375, 0.397, 1, 1, 49.90462875, 100.727005, 24.93000031
2013-12-24, 14:03:56.401, 0.423, 1, 0, 49.90462875, 100.727005, 24.93000031
2013-12-24, 14:03:56.474, 0.496, 1, 1, 49.65361023, 100.7300034, 24.93999863
2013-12-24, 14:03:56.509, 0.531, 1, 0, 49.65361023, 100.7300034, 24.93999863
2013-12-24, 14:03:56.574, 0.596, 1, 1, 49.48714828, 100.7320023, 24.93999863
2013-12-24, 14:03:56.606, 0.628, 1, 0, 49.48714828, 100.7320023, 24.93999863
2013-12-24, 14:03:56.674, 0.696, 1, 1, 49.82007599, 100.7280045, 24.93000031
2013-12-24, 14:03:56.703, 0.725, 1, 0, 49.82007599, 100.7280045, 24.93000031
2013-12-24, 14:03:56.774, 0.796, 1, 1, 49.82007599, 100.7280045, 24.93000031
2013-12-24, 14:03:56.811, 0.833, 1, 0, 49.82007599, 100.7280045, 24.93000031
2013-12-24, 14:03:56.873, 0.895, 1, 1, 49.90462875, 100.727005, 24.93000031
2013-12-24, 14:03:56.908, 0.93, 1, 0, 49.90462875, 100.727005, 24.93000031
2013-12-24, 14:03:56.974, 0.996, 1, 1, 49.90462875, 100.727005, 24.93000031
2013-12-24, 14:03:57.2, 1.024, 1, 0, 49.90462875, 100.727005, 24.93000031
2013-12-24, 14:03:57.75, 1.097, 1, 1, 49.65361023, 100.7300034, 24.93000031
2013-12-24, 14:03:57.102, 1.124, 1, 0, 49.65361023, 100.7300034, 24.93000031
2013-12-24, 14:03:57.175, 1.197, 1, 1, 49.73816299, 100.7290039, 24.92000008
2013-12-24, 14:03:57.210, 1.232, 1, 0, 49.73816299, 100.7290039, 24.92000008
2013-12-24, 14:03:57.274, 1.296, 1, 1, 50.24019623, 100.7230072, 24.93000031
2013-12-24, 14:03:57.309, 1.331, 1, 0, 50.24019623, 100.7230072, 24.93000031
2013-12-24, 14:03:57.378, 1.4, 1, 1, 50.32210541, 100.7220078, 24.92000008
2013-12-24, 14:03:57.410, 1.432, 1, 0, 50.32210541, 100.7220078, 24.92000008
2013-12-24, 14:03:57.473, 1.495, 1, 1, 50.24019623, 100.7230072, 24.93000031
2013-12-24, 14:03:57.511, 1.533, 1, 0, 50.24019623, 100.7230072, 24.93000031
2013-12-24, 14:03:57.573, 1.595, 1, 1, 50.07373428, 100.7250061, 24.93000031
2013-12-24, 14:03:57.608, 1.63, 1, 0, 50.07373428, 100.7250061, 24.93000031
2013-12-24, 14:03:57.674, 1.696, 1, 1, 49.48714828, 100.7320023, 24.93999863
2013-12-24, 14:03:57.707, 1.729, 1, 0, 49.48714828, 100.7320023, 24.93999863
2013-12-24, 14:03:57.774, 1.796, 1, 1, 49.73816299, 100.7290039, 24.93999863
2013-12-24, 14:03:57.809, 1.831, 1, 0, 49.73816299, 100.7290039, 24.93999863
2013-12-24, 14:03:57.874, 1.896, 1, 1, 49.73816299, 100.7290039, 24.93999863
2013-12-24, 14:03:57.903, 1.925, 1, 0, 49.73816299, 100.7290039, 24.93999863
2013-12-24, 14:03:57.975, 1.997, 1, 1, 49.48714828, 100.7320023, 24.93999863
2013-12-24, 14:03:58.22, 2.044, 1, 0, 49.48714828, 100.7320023, 24.93999863
2013-12-24, 14:03:58.79, 2.101, 1, 1, 49.82007599, 100.7280045, 24.93000031
2013-12-24, 14:03:58.108, 2.13, 1, 0, 49.82007599, 100.7280045, 24.93000031
