date, Time, Sec since start, Connected, Data changed, AccelSensor.temperature, AccelSensor.x, AccelSensor.y, AccelSensor.z
2013-12-22, 17:39:37.934, 2139.54, 1, 1, -2.835296631, 0.1137634292, 0.1017890647, 8.381371498
2013-12-22, 17:39:38.131, 2139.73, 1, 1, -2.835296631, 0.1808239818, 0.02993847802, 8.383766174
2013-12-22, 17:39:38.333, 2139.93, 1, 1, -2.741176605, 0.1616638303, 0.06825879216, 8.383766174
2013-12-22, 17:39:38.534, 2140.14, 1, 1, -2.741176605, 0.1688488871, 0.03712353483, 8.343050957
2013-12-22, 17:39:38.737, 2140.34, 1, 1, -2.647060394, 0.1161584556, 0.07304882258, 8.278385162
2013-12-22, 17:39:38.940, 2140.54, 1, 1, -2.741176605, 0.1520837396, 0.02993847057, 8.295150757
2013-12-22, 17:39:39.134, 2140.74, 1, 1, -2.741176605, 0.1089733914, 0.09699901938, 8.290360451
2013-12-22, 17:39:39.337, 2140.94, 1, 1, -2.647060394, 0.1688488871, 0.08262890577, 8.371790886
2013-12-22, 17:39:39.532, 2141.13, 1, 1, -2.552940369, 0.1688488871, 0.08502392471, 8.314311028
2013-12-22, 17:39:39.741, 2141.34, 1, 1, -2.552940369, 0.1137634292, 0.08741894364, 8.364605904
2013-12-22, 17:39:39.937, 2141.54, 1, 1, -2.458824158, 0.1472937018, 0.07544384897, 8.362211227
2013-12-22, 17:39:40.143, 2141.74, 1, 1, -2.458824158, 0.2023791522, 0.08262890577, 8.386160851
2013-12-22, 17:39:40.334, 2141.94, 1, 1, -2.552940369, 0.173638925, 0.0371235311, 8.309520721
2013-12-22, 17:39:40.537, 2142.14, 1, 1, -2.364707947, 0.1880090386, 0.02754345536, 8.350235939
2013-12-22, 17:39:40.731, 2142.33, 1, 1, -2.364707947, 0.1137634292, 0.06107373163, 8.36939621
2013-12-22, 17:39:40.940, 2142.54, 1, 1, -2.270587921, 0.1904040575, -0.003591794521, 8.405321121
2013-12-22, 17:39:41.136, 2142.74, 1, 1, -2.270587921, 0.1305285692, -0.001196775236, 8.402926445
2013-12-22, 17:39:41.331, 2142.93, 1, 1, -2.270587921, 0.1832190007, 0.08502392471, 8.326285362
2013-12-22, 17:39:41.535, 2143.14, 1, 1, -2.17647171, 0.171243906, 0.008383303881, 8.402926445
2013-12-22, 17:39:41.737, 2143.34, 1, 1, -2.17647171, 0.1784289628, 0.08741893619, 8.268805504
2013-12-22, 17:39:41.931, 2143.53, 1, 1, -2.17647171, 0.1305285692, 0.02754345722, 8.383766174
2013-12-22, 17:39:42.134, 2143.74, 1, 1, -2.082355499, 0.1329235882, 0.02993847616, 8.350235939
2013-12-22, 17:39:42.337, 2143.94, 1, 1, -2.082355499, 0.09939331561, 0.08502392471, 8.340656281
2013-12-22, 17:39:42.540, 2144.14, 1, 1, -2.082355499, 0.1137634292, 0.08741894364, 8.338260651
2013-12-22, 17:39:42.733, 2144.34, 1, 1, -1.894119263, 0.1951940954, 0.04191357642, 8.398136139
2013-12-22, 17:39:42.937, 2144.54, 1, 1, -1.894119263, 0.06825806201, 0.1065790951, 8.295150757
