date, Time, Sec since start, Connected, Data changed, GyroSensor.temperature, GyroSensor.x, GyroSensor.y, GyroSensor.z
2013-12-22, 17:41:12.91, 2233.69, 1, 1, 7.799999237, 1.128048778, 0.8841461539, -1.920731902
2013-12-22, 17:41:12.287, 2233.88, 1, 1, 7.799999237, 1.341463447, 0.8536583781, -1.859756231
2013-12-22, 17:41:12.491, 2234.09, 1, 1, 7.705881119, 1.280487776, 0.9146339893, -1.890244126
2013-12-22, 17:41:12.687, 2234.28, 1, 1, 7.799999237, 1.158536673, 0.8841461539, -1.79878068
2013-12-22, 17:41:12.891, 2234.49, 1, 1, 7.705881119, 1.25, 0.7926827669, -1.707317233
2013-12-22, 17:41:13.87, 2234.68, 1, 1, 7.799999237, 1.006097555, 0.7926827669, -1.737805009
2013-12-22, 17:41:13.291, 2234.89, 1, 1, 7.799999237, 1.25, 0.9451218247, -1.829268456
2013-12-22, 17:41:13.487, 2235.08, 1, 1, 7.799999237, 1.341463447, 0.7926827669, -1.768292785
2013-12-22, 17:41:13.691, 2235.29, 1, 1, 7.799999237, 1.280487776, 0.9451218247, -1.707317233
2013-12-22, 17:41:13.891, 2235.49, 1, 1, 7.799999237, 1.280487776, 0.8841461539, -1.829268456
2013-12-22, 17:41:14.91, 2235.69, 1, 1, 7.894117355, 1.25, 0.7926828265, -1.646341681
2013-12-22, 17:41:14.291, 2235.89, 1, 1, 7.894117355, 1.310975671, 0.7926827669, -1.920731902
2013-12-22, 17:41:14.491, 2236.09, 1, 1, 7.894117355, 0.9756097794, 0.8536583781, -1.829268456
2013-12-22, 17:41:14.691, 2236.29, 1, 1, 7.894117355, 1.189024448, 0.8536583781, -1.737805009
2013-12-22, 17:41:14.891, 2236.49, 1, 1, 7.988235474, 1.280487776, 0.8231706023, -1.768292785
2013-12-22, 17:41:15.91, 2236.69, 1, 1, 7.894117355, 1.189024448, 0.8231706619, -1.676829457
2013-12-22, 17:41:15.291, 2236.89, 1, 1, 7.988235474, 1.219512224, 0.8231706619, -1.615853786
2013-12-22, 17:41:15.491, 2237.09, 1, 1, 7.988235474, 1.341463447, 0.7317071557, -1.829268456
2013-12-22, 17:41:15.691, 2237.29, 1, 1, 7.988235474, 1.006097555, 0.7317071557, -1.859756231
2013-12-22, 17:41:15.891, 2237.49, 1, 1, 7.988235474, 1.219512224, 0.7621949315, -1.707317233
2013-12-22, 17:41:16.91, 2237.69, 1, 1, 8.082351685, 1.25, 0.9451218247, -1.768292785
2013-12-22, 17:41:16.291, 2237.89, 1, 1, 7.988235474, 1.524390221, 0.8841462135, -1.52439034
2013-12-22, 17:41:16.491, 2238.09, 1, 1, 8.082351685, 1.280487776, 0.7621949315, -1.768292785
2013-12-22, 17:41:16.691, 2238.29, 1, 1, 8.082351685, 0.9756097794, 0.9146339893, -1.79878068
2013-12-22, 17:41:16.891, 2238.49, 1, 1, 8.082351685, 1.006097555, 0.7926827669, -1.737805009
2013-12-22, 17:41:17.91, 2238.69, 1, 1, 8.176469803, 1.219512224, 0.9146339893, -1.829268456
2013-12-22, 17:41:17.291, 2238.89, 1, 1, 8.082351685, 1.219512224, 0.7317071557, -1.737805009
2013-12-22, 17:41:17.491, 2239.09, 1, 1, 8.176469803, 1.25, 0.8536583781, -1.737805009
2013-12-22, 17:41:17.691, 2239.29, 1, 1, 8.176469803, 1.189024448, 0.7317071557, -1.859756231
2013-12-22, 17:41:17.891, 2239.49, 1, 1, 8.176469803, 1.006097555, 0.8536583781, -1.768292785
2013-12-22, 17:41:18.95, 2239.69, 1, 1, 8.176469803, 1.371951222, 0.9146340489, -1.646341681
2013-12-22, 17:41:18.291, 2239.89, 1, 1, 8.270587921, 1.463414669, 0.7926827669, -1.768292785
2013-12-22, 17:41:18.491, 2240.09, 1, 1, 8.176469803, 1.310975671, 0.8841461539, -1.768292785
2013-12-22, 17:41:18.691, 2240.29, 1, 1, 8.270587921, 1.219512224, 0.9451218843, -1.585366011
2013-12-22, 17:41:18.891, 2240.49, 1, 1, 8.176469803, 1.371951222, 0.8841461539, -1.859756231
2013-12-22, 17:41:19.91, 2240.69, 1, 1, 8.270587921, 1.25, 0.9451218247, -1.79878068
2013-12-22, 17:41:19.291, 2240.89, 1, 1, 8.176469803, 1.219512224, 0.8231706023, -1.737805009
2013-12-22, 17:41:19.491, 2241.09, 1, 1, 8.364706039, 1.128048778, 0.8231706023, -1.737805009
2013-12-22, 17:41:19.691, 2241.29, 1, 1, 8.364706039, 1.341463447, 1.036585212, -1.890244126
2013-12-22, 17:41:19.891, 2241.49, 1, 1, 8.364706039, 1.036585331, 0.8536583781, -1.920731902
2013-12-22, 17:41:20.91, 2241.69, 1, 1, 8.364706039, 1.158536673, 0.9146339893, -1.981707454
2013-12-22, 17:41:20.291, 2241.89, 1, 1, 8.364706039, 1.280487776, 0.7926827669, -1.768292785
2013-12-22, 17:41:20.491, 2242.09, 1, 1, 8.364706039, 1.097561002, 0.9146339893, -1.829268456
2013-12-22, 17:41:20.691, 2242.29, 1, 1, 8.270587921, 1.036585331, 0.8536583781, -1.920731902
2013-12-22, 17:41:20.891, 2242.49, 1, 1, 8.364706039, 1.219512224, 1.036585212, -1.768292785
2013-12-22, 17:41:21.91, 2242.69, 1, 1, 8.270587921, 1.371951222, 0.7926827669, -1.737805009
2013-12-22, 17:41:21.291, 2242.89, 1, 1, 8.364706039, 1.128048778, 0.9146339893, -1.829268456
2013-12-22, 17:41:21.491, 2243.09, 1, 1, 8.45882225, 1.25, 0.8231706023, -1.707317233
2013-12-22, 17:41:21.691, 2243.29, 1, 1, 8.364706039, 1.189024448, 0.8231706023, -1.79878068
2013-12-22, 17:41:21.891, 2243.49, 1, 1, 8.45882225, 1.219512224, 0.9451218843, -1.615853786
2013-12-22, 17:41:22.90, 2243.69, 1, 1, 8.45882225, 1.310975671, 0.8231706023, -1.79878068
2013-12-22, 17:41:22.291, 2243.89, 1, 1, 8.552940369, 1.189024448, 0.8536584377, -1.615853786
2013-12-22, 17:41:22.491, 2244.09, 1, 1, 8.552940369, 1.219512224, 0.8841461539, -1.737805009
2013-12-22, 17:41:22.690, 2244.29, 1, 1, 8.552940369, 1.158536673, 0.8536583781, -1.951219678
2013-12-22, 17:41:22.890, 2244.49, 1, 1, 8.552940369, 1.280487776, 0.6707315445, -1.859756112
2013-12-22, 17:41:23.91, 2244.69, 1, 1, 8.552940369, 1.280487776, 0.8536584377, -1.615853786
2013-12-22, 17:41:23.290, 2244.89, 1, 1, 8.552940369, 1.219512224, 0.9146339893, -1.859756231
2013-12-22, 17:41:23.491, 2245.09, 1, 1, 8.552940369, 1.219512224, 0.8231706023, -2.01219511
2013-12-22, 17:41:23.691, 2245.29, 1, 1, 8.647058487, 1.341463447, 1.006097436, -1.768292785
2013-12-22, 17:41:23.891, 2245.49, 1, 1, 8.552940369, 1.219512224, 0.9146339893, -1.707317233
2013-12-22, 17:41:24.91, 2245.69, 1, 1, 8.647058487, 1.371951222, 0.9451218247, -1.707317233
2013-12-22, 17:41:24.291, 2245.89, 1, 1, 8.647058487, 1.158536673, 0.7926827669, -1.890244126
2013-12-22, 17:41:24.491, 2246.09, 1, 1, 8.741176605, 1.371951222, 0.9146339893, -1.829268456
2013-12-22, 17:41:24.691, 2246.29, 1, 1, 8.647058487, 1.097561002, 0.8536583781, -1.859756231
2013-12-22, 17:41:24.891, 2246.49, 1, 1, 8.741176605, 1.097561002, 0.9146339893, -1.859756231
2013-12-22, 17:41:25.91, 2246.69, 1, 1, 8.647058487, 1.158536673, 0.8841462135, -1.646341681
2013-12-22, 17:41:25.290, 2246.89, 1, 1, 8.647058487, 1.128048778, 1.006097436, -1.707317233
2013-12-22, 17:41:25.490, 2247.09, 1, 1, 8.647058487, 1.219512224, 0.8536583781, -1.859756231
2013-12-22, 17:41:25.691, 2247.29, 1, 1, 8.647058487, 1.128048778, 0.8536583781, -1.890244126
2013-12-22, 17:41:25.891, 2247.49, 1, 1, 8.741176605, 1.432926893, 1.006097436, -1.79878068
2013-12-22, 17:41:26.91, 2247.69, 1, 1, 8.741176605, 1.097561002, 0.7926827669, -1.707317233
2013-12-22, 17:41:26.291, 2247.89, 1, 1, 8.741176605, 1.158536673, 0.8841461539, -1.737805009
2013-12-22, 17:41:26.491, 2248.09, 1, 1, 8.835292816, 1.310975671, 0.9756096005, -1.890244126
2013-12-22, 17:41:26.691, 2248.29, 1, 1, 8.835292816, 1.128048778, 1.006097436, -1.615853786
2013-12-22, 17:41:26.891, 2248.49, 1, 1, 8.929410934, 1.219512224, 0.8536583781, -1.737805009
2013-12-22, 17:41:27.91, 2248.69, 1, 1, 8.835292816, 1.219512224, 0.8231706023, -1.829268456
2013-12-22, 17:41:27.291, 2248.89, 1, 1, 8.835292816, 1.280487776, 0.7317072153, -1.676829457
2013-12-22, 17:41:27.490, 2249.09, 1, 1, 8.835292816, 1.128048778, 0.7621949315, -1.829268456
2013-12-22, 17:41:27.691, 2249.29, 1, 1, 8.835292816, 1.158536673, 0.7621949315, -1.737805009
2013-12-22, 17:41:27.891, 2249.49, 1, 1, 8.835292816, 1.189024448, 0.9146339893, -1.829268456
2013-12-22, 17:41:28.94, 2249.69, 1, 1, 8.835292816, 1.189024448, 0.7317071557, -1.829268456
2013-12-22, 17:41:28.291, 2249.89, 1, 1, 8.929410934, 1.128048778, 0.9756096005, -1.707317233
2013-12-22, 17:41:28.490, 2250.09, 1, 1, 8.835292816, 1.341463447, 0.7621949315, -1.859756231
2013-12-22, 17:41:28.690, 2250.29, 1, 1, 9.023529053, 1.280487776, 0.8536583781, -1.829268456
2013-12-22, 17:41:28.891, 2250.49, 1, 1, 8.929410934, 1.25, 1.006097436, -1.890244126
2013-12-22, 17:41:29.91, 2250.69, 1, 1, 8.929410934, 1.067073226, 0.8231706023, -1.737805009
2013-12-22, 17:41:29.290, 2250.89, 1, 1, 8.929410934, 1.310975671, 0.9451218247, -1.768292785
2013-12-22, 17:41:29.491, 2251.09, 1, 1, 9.023529053, 1.158536673, 0.9451218247, -1.829268456
2013-12-22, 17:41:29.690, 2251.29, 1, 1, 8.929410934, 1.463414669, 0.8231706619, -1.676829457
2013-12-22, 17:41:29.890, 2251.49, 1, 1, 9.023529053, 1.371951222, 1.006097436, -1.585366011
2013-12-22, 17:41:30.91, 2251.69, 1, 1, 9.023529053, 1.219512224, 0.9146339893, -1.768292785
2013-12-22, 17:41:30.291, 2251.89, 1, 1, 9.117647171, 1.006097555, 1.006097436, -1.737805009
2013-12-22, 17:41:30.491, 2252.09, 1, 1, 9.023529053, 1.280487776, 0.8841461539, -1.768292785
2013-12-22, 17:41:30.691, 2252.29, 1, 1, 9.117647171, 1.310975671, 0.8536583781, -1.768292785
2013-12-22, 17:41:30.890, 2252.49, 1, 1, 9.117647171, 1.219512224, 0.9756096005, -1.737805009
2013-12-22, 17:41:31.90, 2252.69, 1, 1, 9.117647171, 1.158536673, 0.9756096005, -1.890244126
2013-12-22, 17:41:31.290, 2252.89, 1, 1, 9.117647171, 1.280487776, 0.7926827669, -1.79878068
2013-12-22, 17:41:31.491, 2253.09, 1, 1, 9.117647171, 1.097561002, 0.9451218247, -1.890244126
2013-12-22, 17:41:31.695, 2253.29, 1, 1, 9.117647171, 1.524390221, 0.9146339893, -1.829268456
2013-12-22, 17:41:31.891, 2253.49, 1, 1, 9.117647171, 1.341463447, 0.9451218247, -1.920731902
2013-12-22, 17:41:32.91, 2253.69, 1, 1, 9.211763382, 1.25, 0.8536583781, -1.768292785
2013-12-22, 17:41:32.291, 2253.89, 1, 1, 9.3058815, 1.097561002, 1.006097436, -1.737805009
2013-12-22, 17:41:32.491, 2254.09, 1, 1, 9.211763382, 1.25, 0.9756096005, -1.768292785
2013-12-22, 17:41:32.691, 2254.29, 1, 1, 9.211763382, 1.189024448, 0.8841461539, -1.707317233
2013-12-22, 17:41:32.895, 2254.49, 1, 1, 9.211763382, 1.006097555, 0.9451218247, -1.829268456
2013-12-22, 17:41:33.91, 2254.69, 1, 1, 9.3058815, 1.341463447, 0.9756096005, -1.737805009
2013-12-22, 17:41:33.291, 2254.89, 1, 1, 9.211763382, 1.189024448, 0.9146339893, -1.768292785
2013-12-22, 17:41:33.495, 2255.09, 1, 1, 9.211763382, 1.280487776, 0.9756096005, -1.829268456
2013-12-22, 17:41:33.691, 2255.29, 1, 1, 9.211763382, 1.341463447, 1.006097436, -1.737805009
2013-12-22, 17:41:33.890, 2255.49, 1, 1, 9.3058815, 1.219512224, 1.006097436, -1.859756231
2013-12-22, 17:41:34.95, 2255.69, 1, 1, 9.3058815, 1.25, 1.006097436, -1.768292785
2013-12-22, 17:41:34.295, 2255.89, 1, 1, 9.3058815, 1.189024448, 0.9756096005, -1.768292785
2013-12-22, 17:41:34.494, 2256.09, 1, 1, 9.3058815, 1.25, 1.036585212, -1.707317233
2013-12-22, 17:41:34.695, 2256.29, 1, 1, 9.3058815, 1.036585331, 0.9451218247, -1.981707454
2013-12-22, 17:41:34.895, 2256.49, 1, 1, 9.399999619, 1.158536673, 0.8536583781, -1.768292785
2013-12-22, 17:41:35.95, 2256.69, 1, 1, 9.3058815, 1.341463447, 0.8841461539, -1.768292785
2013-12-22, 17:41:35.294, 2256.89, 1, 1, 9.3058815, 1.036585331, 1.006097436, -1.737805009
2013-12-22, 17:41:35.494, 2257.09, 1, 1, 9.399999619, 1.128048778, 0.7926827669, -1.829268456
2013-12-22, 17:41:35.695, 2257.29, 1, 1, 9.399999619, 1.097561002, 0.8231706023, -1.737805009
2013-12-22, 17:41:35.894, 2257.49, 1, 1, 9.3058815, 1.128048778, 1.006097436, -1.859756231
2013-12-22, 17:41:36.94, 2257.69, 1, 1, 9.494117737, 1.097561002, 0.9146340489, -1.676829457
2013-12-22, 17:41:36.295, 2257.89, 1, 1, 9.3058815, 1.189024448, 0.9756096005, -1.920731902
2013-12-22, 17:41:36.494, 2258.09, 1, 1, 9.399999619, 1.189024448, 0.9451218843, -1.646341681
2013-12-22, 17:41:36.694, 2258.29, 1, 1, 9.399999619, 1.128048778, 0.8841461539, -1.79878068
2013-12-22, 17:41:36.895, 2258.49, 1, 1, 9.399999619, 1.067073226, 0.9146339893, -1.768292785
2013-12-22, 17:41:37.95, 2258.69, 1, 1, 9.399999619, 1.524390221, 0.8536584377, -1.646341681
2013-12-22, 17:41:37.294, 2258.89, 1, 1, 9.494117737, 1.280487776, 0.9451218247, -1.79878068
2013-12-22, 17:41:37.494, 2259.09, 1, 1, 9.494117737, 1.158536673, 0.7926827669, -1.707317233
2013-12-22, 17:41:37.694, 2259.29, 1, 1, 9.494117737, 1.310975671, 0.9146339893, -1.890244126
2013-12-22, 17:41:37.895, 2259.49, 1, 1, 9.494117737, 1.280487776, 0.7621949315, -1.737805009
2013-12-22, 17:41:38.98, 2259.7, 1, 1, 9.494117737, 1.158536673, 0.8231706023, -1.737805009
2013-12-22, 17:41:38.294, 2259.89, 1, 1, 9.588233948, 1.25, 0.8841461539, -1.768292785
2013-12-22, 17:41:38.494, 2260.09, 1, 1, 9.494117737, 1.219512224, 1.036585212, -1.79878068
2013-12-22, 17:41:38.694, 2260.29, 1, 1, 9.588233948, 1.189024448, 1.006097436, -1.707317233
2013-12-22, 17:41:38.895, 2260.49, 1, 1, 9.588233948, 1.128048778, 0.8841461539, -1.707317233
2013-12-22, 17:41:39.94, 2260.69, 1, 1, 9.588233948, 1.097561002, 0.9756096005, -1.79878068
2013-12-22, 17:41:39.294, 2260.89, 1, 1, 9.682352066, 1.128048778, 1.036585212, -1.676829457
2013-12-22, 17:41:39.494, 2261.09, 1, 1, 9.682352066, 1.128048778, 0.9451218247, -1.707317233
2013-12-22, 17:41:39.695, 2261.29, 1, 1, 9.682352066, 1.036585331, 0.9756096005, -1.768292785
2013-12-22, 17:41:39.894, 2261.49, 1, 1, 9.682352066, 1.067073226, 0.8231706023, -1.707317233
2013-12-22, 17:41:40.94, 2261.69, 1, 1, 9.776470184, 1.097561002, 0.7926827669, -1.737805009
2013-12-22, 17:41:40.295, 2261.89, 1, 1, 9.682352066, 1.219512224, 0.9146339893, -1.890244126
2013-12-22, 17:41:40.495, 2262.09, 1, 1, 9.588233948, 1.219512224, 1.067073107, -1.615853786
2013-12-22, 17:41:40.695, 2262.29, 1, 1, 9.682352066, 1.310975671, 1.128048658, -1.79878068
2013-12-22, 17:41:40.894, 2262.49, 1, 1, 9.682352066, 1.128048778, 0.9451218843, -1.646341681
2013-12-22, 17:41:41.95, 2262.69, 1, 1, 9.776470184, 1.097561002, 0.8841461539, -1.768292785
2013-12-22, 17:41:41.294, 2262.89, 1, 1, 9.776470184, 1.219512224, 1.006097436, -1.890244126
2013-12-22, 17:41:41.495, 2263.09, 1, 1, 9.776470184, 1.158536673, 0.9451218247, -1.707317233
2013-12-22, 17:41:41.694, 2263.29, 1, 1, 9.776470184, 1.371951222, 0.9146339893, -1.829268456
2013-12-22, 17:41:41.895, 2263.49, 1, 1, 9.776470184, 1.097561002, 0.9146340489, -1.676829457
2013-12-22, 17:41:42.95, 2263.69, 1, 1, 9.870588303, 1.189024448, 0.8536583781, -1.768292785
2013-12-22, 17:41:42.294, 2263.89, 1, 1, 9.870588303, 1.402439117, 0.9146339893, -1.859756231
2013-12-22, 17:41:42.494, 2264.09, 1, 1, 9.776470184, 1.128048778, 0.9146339893, -1.768292785
2013-12-22, 17:41:42.695, 2264.29, 1, 1, 9.964704514, 1.25, 0.9756096601, -1.676829457
2013-12-22, 17:41:42.894, 2264.49, 1, 1, 9.870588303, 1.341463447, 0.8841461539, -1.829268456
2013-12-22, 17:41:43.99, 2264.7, 1, 1, 9.964704514, 1.280487776, 1.006097436, -1.859756231
2013-12-22, 17:41:43.295, 2264.89, 1, 1, 9.870588303, 1.189024448, 0.8536583781, -1.859756231
2013-12-22, 17:41:43.494, 2265.09, 1, 1, 9.870588303, 1.097561002, 0.9451218247, -1.768292785
2013-12-22, 17:41:43.694, 2265.29, 1, 1, 9.776470184, 1.25, 0.9451218843, -1.646341681
2013-12-22, 17:41:43.894, 2265.49, 1, 1, 9.964704514, 1.341463447, 0.8536583781, -1.829268456
2013-12-22, 17:41:44.98, 2265.7, 1, 1, 9.964704514, 1.189024448, 0.9451218247, -1.737805009
2013-12-22, 17:41:44.294, 2265.89, 1, 1, 9.964704514, 1.128048778, 0.9451218247, -1.920731902
2013-12-22, 17:41:44.494, 2266.09, 1, 1, 9.964704514, 1.219512224, 0.9451218247, -1.829268456
2013-12-22, 17:41:44.694, 2266.29, 1, 1, 9.964704514, 1.310975671, 0.9451218247, -1.768292785
2013-12-22, 17:41:44.895, 2266.49, 1, 1, 10.05882263, 1.25, 1.006097436, -1.829268456
2013-12-22, 17:41:45.94, 2266.69, 1, 1, 10.05882263, 1.310975671, 0.9451218247, -1.981707454
2013-12-22, 17:41:45.294, 2266.89, 1, 1, 9.964704514, 1.158536673, 0.9146339893, -1.829268456
2013-12-22, 17:41:45.495, 2267.09, 1, 1, 9.964704514, 1.371951222, 0.8841461539, -1.707317233
2013-12-22, 17:41:45.694, 2267.29, 1, 1, 10.05882263, 1.158536673, 0.9146339893, -1.79878068
2013-12-22, 17:41:45.894, 2267.49, 1, 1, 10.15294075, 1.189024448, 0.7926827669, -1.737805009
2013-12-22, 17:41:46.94, 2267.69, 1, 1, 10.15294075, 1.189024448, 0.9756096005, -1.737805009
2013-12-22, 17:41:46.294, 2267.89, 1, 1, 10.05882263, 1.219512224, 0.9451218247, -1.859756231
2013-12-22, 17:41:46.495, 2268.09, 1, 1, 10.05882263, 1.341463447, 0.9451218247, -1.79878068
2013-12-22, 17:41:46.694, 2268.29, 1, 1, 10.05882263, 1.310975671, 0.9451218843, -1.646341681
2013-12-22, 17:41:46.894, 2268.49, 1, 1, 10.24705887, 1.158536673, 0.8231706023, -1.707317233
2013-12-22, 17:41:47.94, 2268.69, 1, 1, 10.15294075, 1.25, 0.9756096005, -1.829268456
2013-12-22, 17:41:47.294, 2268.89, 1, 1, 10.05882263, 1.280487776, 0.8841462135, -1.646341681
2013-12-22, 17:41:47.495, 2269.09, 1, 1, 10.05882263, 1.128048778, 1.067073107, -1.768292785
2013-12-22, 17:41:47.694, 2269.29, 1, 1, 10.15294075, 1.25, 0.8841461539, -1.707317233
2013-12-22, 17:41:47.894, 2269.49, 1, 1, 10.24705887, 1.189024448, 0.8536583781, -1.768292785
2013-12-22, 17:41:48.102, 2269.7, 1, 1, 10.15294075, 1.341463447, 1.036585212, -1.79878068
2013-12-22, 17:41:48.294, 2269.89, 1, 1, 10.24705887, 1.128048778, 0.9146339893, -1.829268456
2013-12-22, 17:41:48.494, 2270.09, 1, 1, 10.24705887, 1.341463447, 0.7926827669, -1.890244126
2013-12-22, 17:41:48.694, 2270.29, 1, 1, 10.24705887, 1.25, 1.006097436, -1.707317233
2013-12-22, 17:41:48.894, 2270.49, 1, 1, 10.24705887, 1.189024448, 1.036585212, -1.676829457
2013-12-22, 17:41:49.94, 2270.69, 1, 1, 10.24705887, 1.341463447, 0.9146339893, -1.859756231
2013-12-22, 17:41:49.294, 2270.89, 1, 1, 10.24705887, 1.219512224, 1.036585212, -1.829268456
2013-12-22, 17:41:49.494, 2271.09, 1, 1, 10.34117508, 1.310975671, 0.9451218843, -1.676829457
2013-12-22, 17:41:49.694, 2271.29, 1, 1, 10.24705887, 1.25, 0.8536583781, -1.920731902
2013-12-22, 17:41:49.894, 2271.49, 1, 1, 10.24705887, 1.128048778, 0.8536583781, -1.707317233
2013-12-22, 17:41:50.94, 2271.69, 1, 1, 10.34117508, 1.036585331, 0.7926828265, -1.554878235
2013-12-22, 17:41:50.294, 2271.89, 1, 1, 10.24705887, 1.097561002, 1.006097436, -1.859756231
2013-12-22, 17:41:50.494, 2272.09, 1, 1, 10.34117508, 1.219512224, 0.9451218247, -1.768292785
2013-12-22, 17:41:50.694, 2272.29, 1, 1, 10.34117508, 1.219512224, 0.7926827669, -1.707317233
2013-12-22, 17:41:50.894, 2272.49, 1, 1, 10.4352932, 1.219512224, 0.9451218247, -1.79878068
2013-12-22, 17:41:51.94, 2272.69, 1, 1, 10.34117508, 1.280487776, 0.9756096601, -1.646341681
2013-12-22, 17:41:51.294, 2272.89, 1, 1, 10.4352932, 1.341463447, 0.8231706023, -1.707317233
2013-12-22, 17:41:51.494, 2273.09, 1, 1, 10.4352932, 1.097561002, 1.158536553, -1.737805009
2013-12-22, 17:41:51.694, 2273.29, 1, 1, 10.4352932, 1.219512224, 1.006097436, -1.79878068
2013-12-22, 17:41:51.894, 2273.49, 1, 1, 10.4352932, 1.189024448, 1.006097436, -1.79878068
2013-12-22, 17:41:52.94, 2273.69, 1, 1, 10.4352932, 1.067073226, 1.036585212, -1.920731902
2013-12-22, 17:41:52.294, 2273.89, 1, 1, 10.4352932, 1.128048778, 0.9451218247, -1.79878068
2013-12-22, 17:41:52.494, 2274.09, 1, 1, 10.4352932, 1.158536673, 0.9756096601, -1.676829457
2013-12-22, 17:41:52.694, 2274.29, 1, 1, 10.52941132, 1.036585331, 1.036585212, -1.890244126
2013-12-22, 17:41:52.894, 2274.49, 1, 1, 10.4352932, 1.067073226, 1.158536553, -1.646341681
2013-12-22, 17:41:53.94, 2274.69, 1, 1, 10.52941132, 1.280487776, 1.067073107, -1.829268456
2013-12-22, 17:41:53.294, 2274.89, 1, 1, 10.52941132, 1.219512224, 0.8841461539, -1.79878068
2013-12-22, 17:41:53.494, 2275.09, 1, 1, 10.62352943, 1.402439117, 0.8841461539, -1.859756231
2013-12-22, 17:41:53.694, 2275.29, 1, 1, 10.52941132, 1.219512224, 0.9756096005, -1.768292785
2013-12-22, 17:41:53.894, 2275.49, 1, 1, 10.52941132, 1.189024448, 0.7926827669, -1.768292785
2013-12-22, 17:41:54.98, 2275.7, 1, 1, 10.62352943, 1.25, 0.9756096005, -2.01219511
2013-12-22, 17:41:54.298, 2275.89, 1, 1, 10.62352943, 1.280487776, 0.8536584377, -1.554878235
2013-12-22, 17:41:54.498, 2276.09, 1, 1, 10.62352943, 1.189024448, 0.9756096005, -1.829268456
2013-12-22, 17:41:54.694, 2276.29, 1, 1, 10.62352943, 1.371951222, 1.036585212, -1.737805009
2013-12-22, 17:41:54.898, 2276.49, 1, 1, 10.62352943, 1.128048778, 0.7317071557, -1.768292785
2013-12-22, 17:41:55.98, 2276.7, 1, 1, 10.52941132, 1.341463447, 1.097560883, -1.829268456
2013-12-22, 17:41:55.298, 2276.89, 1, 1, 10.62352943, 1.25, 1.067073107, -1.79878068
2013-12-22, 17:41:55.498, 2277.09, 1, 1, 10.62352943, 1.067073226, 1.036585212, -1.890244126
2013-12-22, 17:41:55.698, 2277.3, 1, 1, 10.62352943, 1.097561002, 1.036585212, -1.676829457
2013-12-22, 17:41:55.898, 2277.49, 1, 1, 10.62352943, 1.158536673, 1.097560883, -1.79878068
2013-12-22, 17:41:56.98, 2277.7, 1, 1, 10.62352943, 1.219512224, 0.9756096601, -1.646341681
2013-12-22, 17:41:56.299, 2277.9, 1, 1, 10.71764565, 1.219512224, 0.9756096005, -1.920731902
2013-12-22, 17:41:56.498, 2278.09, 1, 1, 10.71764565, 1.189024448, 0.8536583781, -1.79878068
2013-12-22, 17:41:56.698, 2278.3, 1, 1, 10.81176376, 1.25, 0.9756096005, -1.737805009
2013-12-22, 17:41:56.898, 2278.49, 1, 1, 10.71764565, 1.280487776, 1.006097436, -1.768292785
2013-12-22, 17:41:57.98, 2278.7, 1, 1, 10.81176376, 1.219512224, 0.9756096005, -1.737805009
2013-12-22, 17:41:57.298, 2278.89, 1, 1, 10.81176376, 1.189024448, 0.9146339893, -1.890244126
2013-12-22, 17:41:57.498, 2279.09, 1, 1, 10.71764565, 1.219512224, 1.006097436, -1.554878235
2013-12-22, 17:41:57.698, 2279.3, 1, 1, 10.81176376, 1.128048778, 1.006097436, -1.829268456
2013-12-22, 17:41:57.898, 2279.49, 1, 1, 10.81176376, 1.310975671, 0.9756096005, -1.829268456
2013-12-22, 17:41:58.102, 2279.7, 1, 1, 10.81176376, 1.097561002, 1.097560883, -1.79878068
2013-12-22, 17:41:58.298, 2279.89, 1, 1, 10.81176376, 1.158536673, 0.9146339893, -1.79878068
2013-12-22, 17:41:58.498, 2280.09, 1, 1, 10.81176376, 1.158536673, 0.9146339893, -1.768292785
2013-12-22, 17:41:58.698, 2280.3, 1, 1, 10.81176376, 1.371951222, 1.006097436, -1.859756231
2013-12-22, 17:41:58.898, 2280.49, 1, 1, 10.81176376, 1.432926893, 1.067073107, -1.859756231
2013-12-22, 17:41:59.98, 2280.7, 1, 1, 10.90588188, 1.25, 0.9451218247, -1.79878068
2013-12-22, 17:41:59.298, 2280.89, 1, 1, 10.90588188, 1.25, 1.006097436, -1.829268456
2013-12-22, 17:41:59.498, 2281.09, 1, 1, 10.90588188, 1.128048778, 0.9451218247, -1.737805009
2013-12-22, 17:41:59.698, 2281.3, 1, 1, 10.90588188, 1.310975671, 0.9756096601, -1.676829457
2013-12-22, 17:41:59.898, 2281.49, 1, 1,  11, 1.402439117, 1.006097436, -1.79878068
2013-12-22, 17:42:00.98, 2281.7, 1, 1, 10.90588188, 1.158536673, 1.067073107, -1.829268456
2013-12-22, 17:42:00.298, 2281.89, 1, 1, 10.90588188, 1.158536673, 0.9146339893, -1.768292785
2013-12-22, 17:42:00.498, 2282.09, 1, 1, 10.90588188, 1.280487776, 0.8841461539, -1.890244126
2013-12-22, 17:42:00.698, 2282.3, 1, 1,  11, 1.371951222, 0.9756096005, -1.768292785
2013-12-22, 17:42:00.898, 2282.49, 1, 1,  11, 1.219512224, 1.128048658, -1.737805009
2013-12-22, 17:42:01.98, 2282.7, 1, 1, 10.90588188, 1.554878116, 0.9756096005, -1.707317233
