date, Time, Sec since start, Connected, Data changed, BaroSensor.Altitude, BaroSensor.Pressure, BaroSensor.Temperature
2013-12-31, 18:40:44.291, 0.444, 1, 1, 238.3199005, 98.49500275, 4.739999771
2013-12-31, 18:40:44.346, 0.499, 1, 1, 238.4044495, 98.4940033, 4.900000095
2013-12-31, 18:40:45.346, 1.499, 1, 1, 236.9564819, 98.51100159, 5.849999905
2013-12-31, 18:40:46.339, 2.492, 1, 1, 237.2127838, 98.50800323, 6.079999924
2013-12-31, 18:40:47.348, 3.501, 1, 1, 237.3818817, 98.50600433, 6.259999752
2013-12-31, 18:40:48.346, 4.499, 1, 1, 237.4690857, 98.50500488, 6.399999619
2013-12-31, 18:40:49.342, 5.495, 1, 1, 237.8944855, 98.50000763, 6.579999924
2013-12-31, 18:40:50.343, 6.496, 1, 1, 238.0635986, 98.4980011, 6.730000019
2013-12-31, 18:40:51.336, 7.489, 1, 1, 238.4044495, 98.4940033, 6.899999619
2013-12-31, 18:40:52.327, 8.48, 1, 1, 238.5762024, 98.49200439, 7.039999962
2013-12-31, 18:40:53.331, 9.484, 1, 1, 238.9170532, 98.48800659, 7.199999809
2013-12-31, 18:40:54.330, 10.483, 1, 1, 238.9170532, 98.48800659, 7.349999905
2013-12-31, 18:40:55.323, 11.476, 1, 1, 239.0861511, 98.48600769, 7.5
2013-12-31, 18:40:56.327, 12.48, 1, 1, 239.2579041, 98.48400116, 7.659999847
2013-12-31, 18:40:57.321, 13.474, 1, 1, 239.427002, 98.48200226, 7.789999962
2013-12-31, 18:40:58.320, 14.473, 1, 1, 239.6833038, 98.47900391, 7.960000038
2013-12-31, 18:40:59.330, 15.483, 1, 1, 239.852417, 98.477005, 8.090000153
2013-12-31, 18:41:00.315, 16.468, 1, 1, 239.9396057, 98.47600555, 8.239999771
2013-12-31, 18:41:01.327, 17.48, 1, 1, 239.9396057, 98.47600555, 8.359999657
2013-12-31, 18:41:02.321, 18.474, 1, 1, 240.3650208, 98.4710083, 8.510000229
