date, Time, Sec since start, Connected, Data changed, BaroSensor.Altitude, BaroSensor.Pressure, BaroSensor.Temperature
2013-12-08, 18:13:24.246, 0.252, 1, 1, -99.84096527, 102.5300064, 20.48999977
2013-12-08, 18:13:24.628, 0.634, 1, 1, -100.7499008, 102.541008, 20.81999969
2013-12-08, 18:13:24.686, 0.692, 1, 0, -100.7499008, 102.541008, 20.81999969
2013-12-08, 18:13:25.604, 1.61, 1, 1, -100.5015335, 102.538002, 21.05999947
2013-12-08, 18:13:25.686, 1.692, 1, 0, -100.5015335, 102.538002, 21.05999947
2013-12-08, 18:13:26.601, 2.607, 1, 1, -100.8344574, 102.5420074, 21.18000031
2013-12-08, 18:13:26.682, 2.688, 1, 0, -100.8344574, 102.5420074, 21.18000031
2013-12-08, 18:13:27.675, 3.681, 1, 1, -101.3259201, 102.5480042, 21.28999901
2013-12-08, 18:13:27.730, 3.736, 1, 0, -101.3259201, 102.5480042, 21.28999901
2013-12-08, 18:13:28.605, 4.611, 1, 1, -101.1621017, 102.5460052, 21.38999939
2013-12-08, 18:13:28.682, 4.688, 1, 0, -101.1621017, 102.5460052, 21.38999939
2013-12-08, 18:13:29.608, 5.614, 1, 1, -100.7499008, 102.541008, 21.45999908
2013-12-08, 18:13:29.682, 5.688, 1, 0, -100.7499008, 102.541008, 21.45999908
2013-12-08, 18:13:30.608, 6.614, 1, 1, -100.7499008, 102.541008, 21.55999947
2013-12-08, 18:13:30.682, 6.688, 1, 0, -100.7499008, 102.541008, 21.55999947
2013-12-08, 18:13:31.608, 7.614, 1, 1, -100.5015335, 102.538002, 21.63999939
2013-12-08, 18:13:31.682, 7.688, 1, 0, -100.5015335, 102.538002, 21.63999939
2013-12-08, 18:13:32.603, 8.609, 1, 1, -101.1621017, 102.5460052, 21.72999954
2013-12-08, 18:13:32.682, 8.688, 1, 0, -101.1621017, 102.5460052, 21.72999954
2013-12-08, 18:13:33.602, 9.608, 1, 1, -100.670639, 102.5400085, 21.80999947
2013-12-08, 18:13:33.682, 9.688, 1, 0, -100.670639, 102.5400085, 21.80999947
2013-12-08, 18:13:34.605, 10.611, 1, 1, -100.9982758, 102.5440063, 21.88999939
2013-12-08, 18:13:34.682, 10.688, 1, 0, -100.9982758, 102.5440063, 21.88999939
2013-12-08, 18:13:35.607, 11.613, 1, 1, -100.9137268, 102.5430069, 21.95999908
2013-12-08, 18:13:35.682, 11.688, 1, 0, -100.9137268, 102.5430069, 21.95999908
