date, Time, Sec since start, Connected, Data changed, BaroSensor.Altitude, BaroSensor.Pressure, BaroSensor.Temperature
date, Time, Sec since start, Connected, Data changed, BaroSensor.Altitude, BaroSensor.Pressure, BaroSensor.Temperature
2013-12-10, 01:03:38.230, 0.303, 1, 1, -140.1356354, 102.9740067, 2.319999933
2013-12-10, 01:03:38.362, 0.435, 1, 1, -140.1779175, 102.9710083, 2.50999999
2013-12-10, 01:03:38.231, 0.303, 1, 1, -140.1356354, 102.9740067, 2.319999933
2013-12-10, 01:03:38.362, 0.434, 1, 1, -140.1779175, 102.9710083, 2.50999999
2013-12-10, 01:03:39.358, 1.431, 1, 1, -140.8120575, 102.9720078, 2.879999876
2013-12-10, 01:03:39.359, 1.431, 1, 1, -140.8120575, 102.9720078, 2.879999876
2013-12-10, 01:03:40.358, 2.431, 1, 1, -140.5055542, 102.9660034, 3.00999999
2013-12-10, 01:03:40.359, 2.431, 1, 1, -140.5055542, 102.9660034, 3.00999999
2013-12-10, 01:03:41.354, 3.427, 1, 1, -140.5583954, 102.965004, 3.099999905
2013-12-10, 01:03:41.355, 3.427, 1, 1, -140.5583954, 102.965004, 3.099999905
2013-12-10, 01:03:42.350, 4.423, 1, 1, -140.3734436, 102.9610062, 3.199999809
2013-12-10, 01:03:42.351, 4.423, 1, 1, -140.3734436, 102.9610062, 3.199999809
2013-12-10, 01:03:43.350, 5.423, 1, 1, -140.5689697, 102.9620056, 3.279999971
2013-12-10, 01:03:43.351, 5.423, 1, 1, -140.5689697, 102.9620056, 3.279999971
2013-12-10, 01:03:44.346, 6.419, 1, 1, -140.6323853, 102.9610062, 3.379999876
2013-12-10, 01:03:44.346, 6.418, 1, 1, -140.6323853, 102.9610062, 3.379999876
2013-12-10, 01:03:45.342, 7.415, 1, 1, -139.7710114, 102.9490051, 3.470000029
2013-12-10, 01:03:45.343, 7.415, 1, 1, -139.7710114, 102.9490051, 3.470000029
2013-12-10, 01:03:46.342, 8.415, 1, 1, -140.4738464, 102.9560013, 3.559999943
2013-12-10, 01:03:46.342, 8.414, 1, 1, -140.4738464, 102.9560013, 3.559999943
2013-12-10, 01:03:47.338, 9.411, 1, 1, -140.8332062, 102.9590073, 3.639999866
2013-12-10, 01:03:47.339, 9.411, 1, 1, -140.8332062, 102.9590073, 3.639999866
2013-12-10, 01:03:48.334, 10.407, 1, 1, -140.3840179, 102.9520035, 3.730000019
2013-12-10, 01:03:48.335, 10.407, 1, 1, -140.3840179, 102.9520035, 3.730000019
2013-12-10, 01:03:49.334, 11.407, 1, 1, -140.0193787, 102.9460068, 3.819999933
2013-12-10, 01:03:49.335, 11.407, 1, 1, -140.0193787, 102.9460068, 3.819999933
2013-12-10, 01:03:50.330, 12.403, 1, 1, -140.4579926, 102.9500046, 3.899999857
2013-12-10, 01:03:50.331, 12.403, 1, 1, -140.4579926, 102.9500046, 3.899999857
2013-12-10, 01:03:51.326, 13.399, 1, 1, -140.0880737, 102.9440079, 3.99000001
2013-12-10, 01:03:51.327, 13.399, 1, 1, -140.0880737, 102.9440079, 3.99000001
2013-12-10, 01:03:52.322, 14.395, 1, 1, -140.7856445, 102.951004, 4.079999924
2013-12-10, 01:03:52.323, 14.395, 1, 1, -140.7856445, 102.951004, 4.079999924
2013-12-10, 01:03:53.322, 15.395, 1, 1, -140.8860474, 102.951004, 4.150000095
2013-12-10, 01:03:53.323, 15.395, 1, 1, -140.8860474, 102.951004, 4.150000095
2013-12-10, 01:03:54.318, 16.391, 1, 1, -140.4315796, 102.9440079, 4.239999771
