date, Time, Sec since start, Connected, Data changed, BaroSensor.Altitude, BaroSensor.Pressure, BaroSensor.RawPressure, BaroSensor.RawTemperature, BaroSensor.Temperature
2013-12-09, 22:03:51.136, 10.406, 1, 1, -154.2876587, 103.1920013, 8414448, 7229552, -4.829999924
2013-12-09, 22:03:50.641, 9.911, 1, 1, -154.536026, 103.1950073, 8415216, 7227760, -4.889999866
2013-12-09, 22:03:51.137, 10.407, 1, 1, -154.2876587, 103.1920013, 8414448, 7229552, -4.829999924
2013-12-09, 22:03:51.636, 10.906, 1, 1, -154.6205902, 103.1960068, 8414192, 7230832, -4.779999733
2013-12-09, 22:03:52.133, 11.403, 1, 1, -154.2083893, 103.1910019, 8413296, 7232752, -4.71999979
2013-12-09, 22:03:51.637, 10.907, 1, 1, -154.6205902, 103.1960068, 8414192, 7230832, -4.779999733
2013-12-09, 22:03:52.133, 11.403, 1, 1, -154.2083893, 103.1910019, 8413296, 7232752, -4.71999979
2013-12-09, 22:03:52.632, 11.902, 1, 1, -153.63237, 103.1840057, 8412400, 7234416, -4.659999847
2013-12-09, 22:03:53.128, 12.398, 1, 1, -154.1238403, 103.1900024, 8412016, 7236208, -4.599999905
2013-12-09, 22:03:52.632, 11.902, 1, 1, -153.63237, 103.1840057, 8412400, 7234416, -4.659999847
2013-12-09, 22:03:53.129, 12.399, 1, 1, -154.1238403, 103.1900024, 8412016, 7236208, -4.599999905
2013-12-09, 22:03:53.632, 12.902, 1, 1, -153.4685516, 103.1820068, 8411248, 7237488, -4.559999943
2013-12-09, 22:03:54.128, 13.398, 1, 1, -153.3047333, 103.1800079, 8410480, 7239408, -4.489999771
2013-12-09, 22:03:53.633, 12.903, 1, 1, -153.4685516, 103.1820068, 8411248, 7237488, -4.559999943
2013-12-09, 22:03:54.128, 13.398, 1, 1, -153.3047333, 103.1800079, 8410480, 7239408, -4.489999771
2013-12-09, 22:03:54.628, 13.898, 1, 1, -153.1409149, 103.1780014, 8409712, 7241328, -4.429999828
2013-12-09, 22:03:55.124, 14.394, 1, 1, -153.3047333, 103.1800079, 8409328, 7242608, -4.380000114
2013-12-09, 22:03:54.629, 13.899, 1, 1, -153.1409149, 103.1780014, 8409712, 7241328, -4.429999828
2013-12-09, 22:03:55.125, 14.395, 1, 1, -153.3047333, 103.1800079, 8409328, 7242608, -4.380000114
2013-12-09, 22:03:55.624, 14.894, 1, 1, -152.7339935, 103.1730042, 8408560, 7244016, -4.339999676
2013-12-09, 22:03:56.120, 15.39, 1, 1, -152.1579895, 103.166008, 8407664, 7245680, -4.279999733
2013-12-09, 22:03:55.625, 14.895, 1, 1, -152.7339935, 103.1730042, 8408560, 7244016, -4.339999676
2013-12-09, 22:03:56.121, 15.391, 1, 1, -152.1579895, 103.166008, 8407664, 7245680, -4.279999733
2013-12-09, 22:03:56.624, 15.894, 1, 1, -152.5648956, 103.1710052, 8407152, 7247728, -4.210000038
2013-12-09, 22:03:57.120, 16.39, 1, 1, -152.3218079, 103.1680069, 8406512, 7249136, -4.159999847
2013-12-09, 22:03:56.624, 15.894, 1, 1, -152.5648956, 103.1710052, 8407152, 7247728, -4.210000038
2013-12-09, 22:03:57.120, 16.39, 1, 1, -152.3218079, 103.1680069, 8406512, 7249136, -4.159999847
2013-12-09, 22:03:57.620, 16.89, 1, 1, -152.1579895, 103.166008, 8405872, 7250672, -4.110000134
2013-12-09, 22:03:58.116, 17.386, 1, 1, -152.3218079, 103.1680069, 8405360, 7252336, -4.059999943
2013-12-09, 22:03:57.620, 16.89, 1, 1, -152.1579895, 103.166008, 8405872, 7250672, -4.110000134
2013-12-09, 22:03:58.116, 17.386, 1, 1, -152.3218079, 103.1680069, 8405360, 7252336, -4.059999943
2013-12-09, 22:03:58.616, 17.886, 1, 1, -152.2372589, 103.1670074, 8404848, 7253744, -4.009999752
2013-12-09, 22:03:59.113, 18.383, 1, 1, -151.9096069, 103.163002, 8404080, 7255408, -3.949999809
2013-12-09, 22:03:58.616, 17.886, 1, 1, -152.2372589, 103.1670074, 8404848, 7253744, -4.009999752
2013-12-09, 22:03:59.113, 18.383, 1, 1, -151.9096069, 103.163002, 8404080, 7255408, -3.949999809
2013-12-09, 22:03:59.616, 18.886, 1, 1, -151.7457886, 103.1610031, 8403440, 7256944, -3.899999857
2013-12-09, 22:04:00.112, 19.382, 1, 1, -151.3336029, 103.1560059, 8402800, 7258224, -3.859999895
2013-12-09, 22:03:59.616, 18.886, 1, 1, -151.7457886, 103.1610031, 8403440, 7256944, -3.899999857
2013-12-09, 22:04:00.112, 19.382, 1, 1, -151.3336029, 103.1560059, 8402800, 7258224, -3.859999895
2013-12-09, 22:04:00.612, 19.882, 1, 1, -151.2543335, 103.1550064, 8402160, 7259888, -3.799999952
2013-12-09, 22:04:01.108, 20.378, 1, 1, -151.0059509, 103.1520081, 8401520, 7261424, -3.75
2013-12-09, 22:04:00.612, 19.882, 1, 1, -151.2543335, 103.1550064, 8402160, 7259888, -3.799999952
2013-12-09, 22:04:01.108, 20.378, 1, 1, -151.0059509, 103.1520081, 8401520, 7261424, -3.75
2013-12-09, 22:04:01.608, 20.878, 1, 1, -150.7628632, 103.1490021, 8400752, 7263216, -3.689999819
2013-12-09, 22:04:02.111, 21.381, 1, 1, -151.2543335, 103.1550064, 8400496, 7264624, -3.639999866
2013-12-09, 22:04:01.609, 20.879, 1, 1, -150.7628632, 103.1490021, 8400752, 7263216, -3.689999819
2013-12-09, 22:04:02.111, 21.381, 1, 1, -151.2543335, 103.1550064, 8400496, 7264624, -3.639999866
2013-12-09, 22:04:02.608, 21.878, 1, 1, -150.5990448, 103.1470032, 8399600, 7266160, -3.589999914
2013-12-09, 22:04:03.110, 22.38, 1, 1, -150.1075745, 103.1410065, 8398832, 7267696, -3.539999962
2013-12-09, 22:04:02.608, 21.878, 1, 1, -150.5990448, 103.1470032, 8399600, 7266160, -3.589999914
2013-12-09, 22:04:03.111, 22.381, 1, 1, -150.1075745, 103.1410065, 8398832, 7267696, -3.539999962
2013-12-09, 22:04:03.609, 22.879, 1, 1, -150.3506622, 103.1440048, 8398448, 7269104, -3.49000001
2013-12-09, 22:04:04.107, 23.377, 1, 1, -150.4352264, 103.1450043, 8397808, 7271024, -3.419999838
2013-12-09, 22:04:03.609, 22.879, 1, 1, -150.3506622, 103.1440048, 8398448, 7269104, -3.49000001
2013-12-09, 22:04:04.107, 23.377, 1, 1, -150.4352264, 103.1450043, 8397808, 7271024, -3.419999838
2013-12-09, 22:04:04.606, 23.876, 1, 1, -150.0230255, 103.140007, 8397296, 7271920, -3.389999866
2013-12-09, 22:04:05.112, 24.382, 1, 1, -150.1075745, 103.1410065, 8396656, 7273840, -3.329999924
2013-12-09, 22:04:04.607, 23.877, 1, 1, -150.0230255, 103.140007, 8397296, 7271920, -3.389999866
2013-12-09, 22:04:05.112, 24.382, 1, 1, -150.1075745, 103.1410065, 8396656, 7273840, -3.329999924
2013-12-09, 22:04:05.612, 24.882, 1, 1, -150.1075745, 103.1410065, 8396144, 7275248, -3.279999971
2013-12-09, 22:04:06.99, 25.369, 1, 1, -149.6953888, 103.1360016, 8395504, 7276528, -3.24000001
2013-12-09, 22:04:05.613, 24.883, 1, 1, -150.1075745, 103.1410065, 8396144, 7275248, -3.279999971
2013-12-09, 22:04:06.99, 25.369, 1, 1, -149.6953888, 103.1360016, 8395504, 7276528, -3.24000001
2013-12-09, 22:04:06.610, 25.88, 1, 1, -149.7799377, 103.1370087, 8394992, 7278064, -3.189999819
2013-12-09, 22:04:07.107, 26.377, 1, 1, -149.8592072, 103.1380081, 8394480, 7279600, -3.129999876
2013-12-09, 22:04:06.610, 25.88, 1, 1, -149.7799377, 103.1370087, 8394992, 7278064, -3.189999819
2013-12-09, 22:04:07.108, 26.378, 1, 1, -149.8592072, 103.1380081, 8394480, 7279600, -3.129999876
2013-12-09, 22:04:07.599, 26.869, 1, 1, -149.6953888, 103.1360016, 8393968, 7280880, -3.089999914
2013-12-09, 22:04:08.88, 27.358, 1, 1, -149.2039185, 103.1300049, 8393200, 7282288, -3.039999962
2013-12-09, 22:04:07.599, 26.869, 1, 1, -149.6953888, 103.1360016, 8393968, 7280880, -3.089999914
2013-12-09, 22:04:08.89, 27.359, 1, 1, -149.2039185, 103.1300049, 8393200, 7282288, -3.039999962
2013-12-09, 22:04:08.603, 27.873, 1, 1, -149.0401001, 103.128006, 8392560, 7283952, -2.99000001
2013-12-09, 22:04:09.84, 28.354, 1, 1, -149.0401001, 103.128006, 8392048, 7285360, -2.939999819
2013-12-09, 22:04:09.589, 28.859, 1, 1, -149.5315704, 103.1340027, 8391792, 7286768, -2.889999866
2013-12-09, 22:04:08.603, 27.873, 1, 1, -149.0401001, 103.128006, 8392560, 7283952, -2.99000001
2013-12-09, 22:04:09.85, 28.355, 1, 1, -149.0401001, 103.128006, 8392048, 7285360, -2.939999819
2013-12-09, 22:04:09.589, 28.859, 1, 1, -149.5315704, 103.1340027, 8391792, 7286768, -2.889999866
2013-12-09, 22:04:10.84, 29.354, 1, 1, -148.3795319, 103.1200027, 8390768, 7288048, -2.849999905
2013-12-09, 22:04:10.584, 29.854, 1, 1, -148.7124634, 103.1240082, 8390384, 7289584, -2.799999952
2013-12-09, 22:04:10.85, 29.355, 1, 1, -148.3795319, 103.1200027, 8390768, 7288048, -2.849999905
2013-12-09, 22:04:10.585, 29.855, 1, 1, -148.7124634, 103.1240082, 8390384, 7289584, -2.799999952
2013-12-09, 22:04:11.80, 30.35, 1, 1, -148.4640808, 103.1210022, 8389872, 7290736, -2.75999999
2013-12-09, 22:04:11.584, 30.854, 1, 1, -148.2157135, 103.1180038, 8389232, 7292144, -2.710000038
2013-12-09, 22:04:11.81, 30.351, 1, 1, -148.4640808, 103.1210022, 8389872, 7290736, -2.75999999
2013-12-09, 22:04:11.585, 30.855, 1, 1, -148.2157135, 103.1180038, 8389232, 7292144, -2.710000038
2013-12-09, 22:04:12.76, 31.346, 1, 1, -148.4640808, 103.1210022, 8388720, 7293936, -2.649999857
2013-12-09, 22:04:12.580, 31.85, 1, 1, -147.9726257, 103.1150055, 8388080, 7295088, -2.609999895
2013-12-09, 22:04:12.77, 31.347, 1, 1, -148.4640808, 103.1210022, 8388720, 7293936, -2.649999857
2013-12-09, 22:04:12.581, 31.851, 1, 1, -147.9726257, 103.1150055, 8388080, 7295088, -2.609999895
2013-12-09, 22:04:13.76, 32.346, 1, 1, -147.8088074, 103.1130066, 8387568, 7296368, -2.569999933
2013-12-09, 22:04:13.576, 32.846, 1, 1, -147.9726257, 103.1150055, 8387184, 7297648, -2.519999981
2013-12-09, 22:04:13.77, 32.347, 1, 1, -147.8088074, 103.1130066, 8387568, 7296368, -2.569999933
2013-12-09, 22:04:13.577, 32.847, 1, 1, -147.9726257, 103.1150055, 8387184, 7297648, -2.519999981
2013-12-09, 22:04:14.72, 33.342, 1, 1, -147.6449738, 103.1110077, 8386416, 7299312, -2.470000029
2013-12-09, 22:04:14.576, 33.846, 1, 1, -147.2327881, 103.1060028, 8385776, 7300592, -2.419999838
2013-12-09, 22:04:14.73, 33.343, 1, 1, -147.6449738, 103.1110077, 8386416, 7299312, -2.470000029
2013-12-09, 22:04:14.577, 33.847, 1, 1, -147.2327881, 103.1060028, 8385776, 7300592, -2.419999838
2013-12-09, 22:04:15.68, 34.338, 1, 1, -147.3966064, 103.1080017, 8385392, 7301872, -2.379999876
2013-12-09, 22:04:15.572, 34.842, 1, 1, -147.0689697, 103.1040039, 8384624, 7303664, -2.319999933
2013-12-09, 22:04:15.69, 34.339, 1, 1, -147.3966064, 103.1080017, 8385392, 7301872, -2.379999876
2013-12-09, 22:04:15.573, 34.843, 1, 1, -147.0689697, 103.1040039, 8384624, 7303664, -2.319999933
2013-12-09, 22:04:16.68, 35.338, 1, 1, -147.2327881, 103.1060028, 8384368, 7304560, -2.289999962
2013-12-09, 22:04:16.568, 35.838, 1, 1, -146.9051514, 103.102005, 8383728, 7305968, -2.24000001
2013-12-09, 22:04:16.69, 35.339, 1, 1, -147.2327881, 103.1060028, 8384368, 7304560, -2.289999962
2013-12-09, 22:04:16.569, 35.839, 1, 1, -146.9051514, 103.102005, 8383728, 7305968, -2.24000001
2013-12-09, 22:04:17.64, 36.334, 1, 1, -146.6567688, 103.0990067, 8383088, 7307376, -2.190000057
2013-12-09, 22:04:17.568, 36.838, 1, 1, -147.4811554, 103.1090012, 8383088, 7308528, -2.149999857
2013-12-09, 22:04:17.65, 36.335, 1, 1, -146.6567688, 103.0990067, 8383088, 7307376, -2.190000057
2013-12-09, 22:04:17.569, 36.839, 1, 1, -147.4811554, 103.1090012, 8383088, 7308528, -2.149999857
2013-12-09, 22:04:18.60, 37.33, 1, 1, -146.6567688, 103.0990067, 8382192, 7309936, -2.109999895
2013-12-09, 22:04:18.564, 37.834, 1, 1, -146.6567688, 103.0990067, 8381680, 7311472, -2.059999943
2013-12-09, 22:04:18.61, 37.331, 1, 1, -146.6567688, 103.0990067, 8382192, 7309936, -2.109999895
2013-12-09, 22:04:18.564, 37.834, 1, 1, -146.6567688, 103.0990067, 8381680, 7311472, -2.059999943
2013-12-09, 22:04:19.60, 38.33, 1, 1, -146.4929504, 103.0970078, 8381168, 7312624, -2.019999981
2013-12-09, 22:04:19.560, 38.83, 1, 1, -146.0014801, 103.0910034, 8380528, 7313776, -1.9799999
2013-12-09, 22:04:19.61, 38.331, 1, 1, -146.4929504, 103.0970078, 8381168, 7312624, -2.019999981
2013-12-09, 22:04:19.560, 38.83, 1, 1, -146.0014801, 103.0910034, 8380528, 7313776, -1.9799999
2013-12-09, 22:04:20.56, 39.326, 1, 1, -145.9169312, 103.090004, 8379888, 7315440, -1.919999957
2013-12-09, 22:04:20.556, 39.826, 1, 1, -146.1653137, 103.0930023, 8379632, 7316592, -1.879999995
2013-12-09, 22:04:20.57, 39.327, 1, 1, -145.9169312, 103.090004, 8379888, 7315440, -1.919999957
2013-12-09, 22:04:20.557, 39.827, 1, 1, -146.1653137, 103.0930023, 8379632, 7316592, -1.879999995
2013-12-09, 22:04:21.56, 40.326, 1, 1, -146.3291321, 103.0950012, 8379248, 7317872, -1.839999914
2013-12-09, 22:04:21.556, 40.826, 1, 1, -145.7531128, 103.0880051, 8378480, 7319280, -1.789999962
2013-12-09, 22:04:21.57, 40.327, 1, 1, -146.3291321, 103.0950012, 8379248, 7317872, -1.839999914
2013-12-09, 22:04:21.557, 40.827, 1, 1, -145.7531128, 103.0880051, 8378480, 7319280, -1.789999962
2013-12-09, 22:04:22.52, 41.322, 1, 1, -146.2498627, 103.0940018, 8378224, 7320688, -1.74000001
2013-12-09, 22:04:22.552, 41.822, 1, 1, -146.0014801, 103.0910034, 8377840, 7321456, -1.719999909
2013-12-09, 22:04:22.52, 41.322, 1, 1, -146.2498627, 103.0940018, 8378224, 7320688, -1.74000001
2013-12-09, 22:04:22.553, 41.823, 1, 1, -146.0014801, 103.0910034, 8377840, 7321456, -1.719999909
2013-12-09, 22:04:23.48, 42.318, 1, 1, -145.8376617, 103.0890045, 8377200, 7322992, -1.669999957
2013-12-09, 22:04:23.548, 42.818, 1, 1, -145.0132751, 103.0790024, 8376304, 7324400, -1.620000005
2013-12-09, 22:04:23.49, 42.319, 1, 1, -145.8376617, 103.0890045, 8377200, 7322992, -1.669999957
2013-12-09, 22:04:23.548, 42.818, 1, 1, -145.0132751, 103.0790024, 8376304, 7324400, -1.620000005
2013-12-09, 22:04:24.44, 43.314, 1, 1, -145.510025, 103.0850067, 8376176, 7325424, -1.579999924
2013-12-09, 22:04:24.548, 43.818, 1, 1, -145.0132751, 103.0790024, 8375408, 7326960, -1.529999971
2013-12-09, 22:04:24.45, 43.315, 1, 1, -145.510025, 103.0850067, 8376176, 7325424, -1.579999924
2013-12-09, 22:04:24.548, 43.818, 1, 1, -145.0132751, 103.0790024, 8375408, 7326960, -1.529999971
2013-12-09, 22:04:25.44, 44.314, 1, 1, -145.510025, 103.0850067, 8375280, 7327984, -1.5
2013-12-09, 22:04:25.544, 44.814, 1, 1, -144.7701874, 103.076004, 8374512, 7329136, -1.459999919
2013-12-09, 22:04:25.45, 44.315, 1, 1, -145.510025, 103.0850067, 8375280, 7327984, -1.5
2013-12-09, 22:04:25.545, 44.815, 1, 1, -144.7701874, 103.076004, 8374512, 7329136, -1.459999919
2013-12-09, 22:04:26.40, 45.31, 1, 1, -145.0978241, 103.0800018, 8374128, 7330672, -1.409999967
2013-12-09, 22:04:26.540, 45.81, 1, 1, -144.7701874, 103.076004, 8373616, 7331696, -1.370000005
2013-12-09, 22:04:26.41, 45.311, 1, 1, -145.0978241, 103.0800018, 8374128, 7330672, -1.409999967
2013-12-09, 22:04:26.540, 45.81, 1, 1, -144.7701874, 103.076004, 8373616, 7331696, -1.370000005
2013-12-09, 22:04:27.36, 46.306, 1, 1, -144.606369, 103.0740051, 8373104, 7332976, -1.329999924
2013-12-09, 22:04:27.540, 46.81, 1, 1, -144.4425507, 103.0720062, 8372592, 7334128, -1.289999962
2013-12-09, 22:04:27.36, 46.306, 1, 1, -144.606369, 103.0740051, 8373104, 7332976, -1.329999924
2013-12-09, 22:04:27.541, 46.811, 1, 1, -144.4425507, 103.0720062, 8372592, 7334128, -1.289999962
2013-12-09, 22:04:28.36, 47.306, 1, 1, -144.4425507, 103.0720062, 8372080, 7335664, -1.24000001
2013-12-09, 22:04:28.536, 47.806, 1, 1, -144.5218201, 103.0730057, 8371696, 7336816, -1.199999928
2013-12-09, 22:04:28.37, 47.307, 1, 1, -144.4425507, 103.0720062, 8372080, 7335664, -1.24000001
2013-12-09, 22:04:28.537, 47.807, 1, 1, -144.5218201, 103.0730057, 8371696, 7336816, -1.199999928
2013-12-09, 22:04:29.32, 48.302, 1, 1, -144.4425507, 103.0720062, 8371184, 7338224, -1.149999976
2013-12-09, 22:04:29.532, 48.802, 1, 1, -144.1148987, 103.0680084, 8370672, 7339248, -1.120000005
2013-12-09, 22:04:29.33, 48.303, 1, 1, -144.4425507, 103.0720062, 8371184, 7338224, -1.149999976
2013-12-09, 22:04:29.533, 48.803, 1, 1, -144.1148987, 103.0680084, 8370672, 7339248, -1.120000005
2013-12-09, 22:04:30.28, 49.298, 1, 1, -144.1941681, 103.0690079, 8370160, 7340784, -1.059999943
2013-12-09, 22:04:30.532, 49.802, 1, 1, -143.702713, 103.0630035, 8369520, 7341936, -1.019999981
2013-12-09, 22:04:30.29, 49.299, 1, 1, -144.1941681, 103.0690079, 8370160, 7340784, -1.059999943
2013-12-09, 22:04:30.533, 49.803, 1, 1, -143.702713, 103.0630035, 8369520, 7341936, -1.019999981
2013-12-09, 22:04:31.28, 50.298, 1, 1, -144.0303497, 103.0670013, 8369264, 7343088, -0.9899999499
2013-12-09, 22:04:31.528, 50.798, 1, 1, -143.375061, 103.0590057, 8368624, 7343984, -0.9599999785
2013-12-09, 22:04:31.28, 50.298, 1, 1, -144.0303497, 103.0670013, 8369264, 7343088, -0.9899999499
2013-12-09, 22:04:31.529, 50.799, 1, 1, -143.375061, 103.0590057, 8368624, 7343984, -0.9599999785
2013-12-09, 22:04:32.24, 51.294, 1, 1, -143.702713, 103.0630035, 8368240, 7345520, -0.8999999762
2013-12-09, 22:04:32.524, 51.794, 1, 1, -143.8665314, 103.0650024, 8367984, 7346544, -0.8700000048
2013-12-09, 22:04:32.25, 51.295, 1, 1, -143.702713, 103.0630035, 8368240, 7345520, -0.8999999762
2013-12-09, 22:04:32.524, 51.794, 1, 1, -143.8665314, 103.0650024, 8367984, 7346544, -0.8700000048
2013-12-09, 22:04:33.20, 52.29, 1, 1, -143.375061, 103.0590057, 8367344, 7347696, -0.8299999833
2013-12-09, 22:04:33.524, 52.794, 1, 1, -143.4543304, 103.0600052, 8366960, 7348848, -0.7899999619
2013-12-09, 22:04:33.20, 52.29, 1, 1, -143.375061, 103.0590057, 8367344, 7347696, -0.8299999833
2013-12-09, 22:04:33.524, 52.794, 1, 1, -143.4543304, 103.0600052, 8366960, 7348848, -0.7899999619
2013-12-09, 22:04:34.20, 53.29, 1, 1, -143.375061, 103.0590057, 8366576, 7349872, -0.7599999905
2013-12-09, 22:04:34.520, 53.79, 1, 1, -143.5388947, 103.0610046, 8366064, 7351536, -0.6999999881
2013-12-09, 22:04:34.21, 53.291, 1, 1, -143.375061, 103.0590057, 8366576, 7349872, -0.7599999905
2013-12-09, 22:04:34.520, 53.79, 1, 1, -143.5388947, 103.0610046, 8366064, 7351536, -0.6999999881
2013-12-09, 22:04:35.16, 54.286, 1, 1, -143.375061, 103.0590057, 8365680, 7352432, -0.6699999571
2013-12-09, 22:04:35.516, 54.786, 1, 1, -143.0474243, 103.0550079, 8365168, 7353456, -0.6399999857
2013-12-09, 22:04:35.16, 54.286, 1, 1, -143.375061, 103.0590057, 8365680, 7352432, -0.6699999571
2013-12-09, 22:04:35.516, 54.786, 1, 1, -143.0474243, 103.0550079, 8365168, 7353456, -0.6399999857
2013-12-09, 22:04:36.12, 55.282, 1, 1, -143.2112427, 103.0570068, 8364784, 7354736, -0.5899999738
2013-12-09, 22:04:36.516, 55.786, 1, 1, -143.4543304, 103.0600052, 8364528, 7355888, -0.5500000119
2013-12-09, 22:04:36.13, 55.283, 1, 1, -143.2112427, 103.0570068, 8364784, 7354736, -0.5899999738
2013-12-09, 22:04:36.516, 55.786, 1, 1, -143.4543304, 103.0600052, 8364528, 7355888, -0.5500000119
2013-12-09, 22:04:37.12, 56.282, 1, 1, -143.0474243, 103.0550079, 8363760, 7357424, -0.5
2013-12-09, 22:04:37.512, 56.782, 1, 1, -142.3868561, 103.0470047, 8363120, 7358320, -0.4699999988
2013-12-09, 22:04:37.12, 56.282, 1, 1, -143.0474243, 103.0550079, 8363760, 7357424, -0.5
2013-12-09, 22:04:37.513, 56.783, 1, 1, -142.3868561, 103.0470047, 8363120, 7358320, -0.4699999988
2013-12-09, 22:04:38.8, 57.278, 1, 1, -143.1266937, 103.0560074, 8363120, 7359344, -0.4399999976
2013-12-09, 22:04:38.508, 57.778, 1, 1, -142.883606, 103.0530014, 8362480, 7360880, -0.3799999952
2013-12-09, 22:04:38.8, 57.278, 1, 1, -143.1266937, 103.0560074, 8363120, 7359344, -0.4399999976
2013-12-09, 22:04:38.509, 57.779, 1, 1, -142.883606, 103.0530014, 8362480, 7360880, -0.3799999952
2013-12-09, 22:04:39.4, 58.274, 1, 1, -142.799057, 103.052002, 8362096, 7361904, -0.349999994
2013-12-09, 22:04:39.508, 58.778, 1, 1, -142.9628754, 103.0540085, 8361840, 7362800, -0.3199999928
2013-12-09, 22:04:39.5, 58.275, 1, 1, -142.799057, 103.052002, 8362096, 7361904, -0.349999994
