date, Time, Sec since start, Connected, Data changed, BaroSensor.Altitude, BaroSensor.Pressure, BaroSensor.RawPressure, BaroSensor.RawTemperature, BaroSensor.Temperature
2013-12-09, 19:30:55.940, 34.16, 1, 1, -147.2327881, 103.1060028, 8397680, 7266928, -5.809999943
2013-12-09, 19:30:56.421, 34.641, 1, 1, -147.1482391, 103.1050034, 8397168, 7268208, -5.769999981
2013-12-09, 19:30:37.188, 15.408, 1, 1, -152.4010773, 103.1690063, 8418544, 7215472, -7.899999619
2013-12-09, 19:30:38.184, 16.404, 1, 1, -151.9096069, 103.163002, 8417264, 7218416, -7.779999733
2013-12-09, 19:30:39.180, 17.4, 1, 1, -151.9941711, 103.1640015, 8416240, 7221360, -7.659999847
2013-12-09, 19:30:40.180, 18.4, 1, 1, -151.5027008, 103.1580048, 8414960, 7224304, -7.539999962
2013-12-09, 19:30:41.178, 19.398, 1, 1, -151.3336029, 103.1560059, 8413936, 7226864, -7.440000057
2013-12-09, 19:30:42.176, 20.396, 1, 1, -151.1750641, 103.154007, 8412784, 7229936, -7.309999943
2013-12-09, 19:30:43.176, 21.396, 1, 1, -150.0230255, 103.140007, 8411248, 7232624, -7.199999809
2013-12-09, 19:30:44.172, 22.392, 1, 1, -150.2714081, 103.1430054, 8410352, 7235440, -7.089999676
2013-12-09, 19:30:45.171, 23.391, 1, 1, -150.3506622, 103.1440048, 8409328, 7238512, -6.960000038
2013-12-09, 19:30:46.170, 24.39, 1, 1, -149.6953888, 103.1360016, 8408048, 7241200, -6.849999905
2013-12-09, 19:30:47.167, 25.387, 1, 1, -149.6108398, 103.1350021, 8407024, 7243888, -6.75
2013-12-09, 19:30:48.161, 26.381, 1, 1, -149.1193695, 103.1290054, 8405872, 7246448, -6.639999866
2013-12-09, 19:30:49.167, 27.387, 1, 1, -149.3677368, 103.1320038, 8405104, 7249008, -6.539999962
2013-12-09, 19:30:50.163, 28.383, 1, 1, -148.3795319, 103.1200027, 8403696, 7251568, -6.429999828
2013-12-09, 19:30:51.158, 29.378, 1, 1, -147.9726257, 103.1150055, 8402544, 7254256, -6.329999924
2013-12-09, 19:30:52.159, 30.379, 1, 1, -147.7242432, 103.1120071, 8401520, 7256816, -6.21999979
2013-12-09, 19:30:53.130, 31.35, 1, 1, -147.9726257, 103.1150055, 8400624, 7259632, -6.109999657
2013-12-09, 19:30:53.167, 31.387, 1, 1, -148.0518951, 103.1160049, 8400624, 7259760, -6.099999905
2013-12-09, 19:30:53.432, 31.652, 1, 1, -147.6449738, 103.1110077, 8400240, 7260272, -6.089999676
2013-12-09, 19:30:53.926, 32.146, 1, 1, -147.6449738, 103.1110077, 8399728, 7261680, -6.029999733
2013-12-09, 19:30:54.422, 32.642, 1, 1, -148.0518951, 103.1160049, 8399472, 7262960, -5.980000019
2013-12-09, 19:30:54.921, 33.141, 1, 1, -147.1482391, 103.1050034, 8398576, 7264240, -5.920000076
2013-12-09, 19:30:55.421, 33.641, 1, 1, -147.1482391, 103.1050034, 8398192, 7265392, -5.869999886
2013-12-09, 19:30:55.940, 34.16, 1, 1, -147.2327881, 103.1060028, 8397680, 7266928, -5.809999943
2013-12-09, 19:30:56.421, 34.641, 1, 1, -147.1482391, 103.1050034, 8397168, 7268208, -5.769999981
2013-12-09, 19:30:56.932, 35.152, 1, 1, -147.1482391, 103.1050034, 8396784, 7269360, -5.71999979
2013-12-09, 19:30:57.413, 35.633, 1, 1, -146.2498627, 103.0940018, 8396016, 7270256, -5.679999828
2013-12-09, 19:30:56.932, 35.152, 1, 1, -147.1482391, 103.1050034, 8396784, 7269360, -5.71999979
2013-12-09, 19:30:57.413, 35.633, 1, 1, -146.2498627, 103.0940018, 8396016, 7270256, -5.679999828
2013-12-09, 19:30:57.914, 36.134, 1, 1, -146.6567688, 103.0990067, 8395632, 7271920, -5.609999657
2013-12-09, 19:30:58.414, 36.634, 1, 1, -146.2498627, 103.0940018, 8394992, 7273072, -5.559999943
2013-12-09, 19:30:57.914, 36.134, 1, 1, -146.6567688, 103.0990067, 8395632, 7271920, -5.609999657
2013-12-09, 19:30:58.415, 36.635, 1, 1, -146.2498627, 103.0940018, 8394992, 7273072, -5.559999943
2013-12-09, 19:30:58.909, 37.129, 1, 1, -146.5774994, 103.0980072, 8394736, 7274352, -5.519999981
2013-12-09, 19:30:59.408, 37.628, 1, 1, -145.7531128, 103.0880051, 8393712, 7276016, -5.449999809
2013-12-09, 19:30:58.909, 37.129, 1, 1, -146.5774994, 103.0980072, 8394736, 7274352, -5.519999981
2013-12-09, 19:30:59.408, 37.628, 1, 1, -145.7531128, 103.0880051, 8393712, 7276016, -5.449999809
2013-12-09, 19:30:59.910, 38.13, 1, 1, -146.4929504, 103.0970078, 8393712, 7277040, -5.409999847
2013-12-09, 19:31:00.410, 38.63, 1, 1, -145.9169312, 103.090004, 8392944, 7278448, -5.349999905
2013-12-09, 19:30:59.910, 38.13, 1, 1, -146.4929504, 103.0970078, 8393712, 7277040, -5.409999847
2013-12-09, 19:31:00.410, 38.63, 1, 1, -145.9169312, 103.090004, 8392944, 7278448, -5.349999905
2013-12-09, 19:31:00.906, 39.126, 1, 1, -146.2498627, 103.0940018, 8392816, 7279216, -5.319999695
2013-12-09, 19:31:01.406, 39.626, 1, 1, -145.5892944, 103.0860062, 8392048, 7280496, -5.269999981
2013-12-09, 19:31:00.906, 39.126, 1, 1, -146.2498627, 103.0940018, 8392816, 7279216, -5.319999695
2013-12-09, 19:31:01.406, 39.626, 1, 1, -145.5892944, 103.0860062, 8392048, 7280496, -5.269999981
2013-12-09, 19:31:01.901, 40.121, 1, 1, -145.9169312, 103.090004, 8391664, 7282032, -5.210000038
2013-12-09, 19:31:02.402, 40.622, 1, 1, -145.6738434, 103.0870056, 8391152, 7283184, -5.159999847
2013-12-09, 19:31:01.902, 40.122, 1, 1, -145.9169312, 103.090004, 8391664, 7282032, -5.210000038
2013-12-09, 19:31:02.402, 40.622, 1, 1, -145.6738434, 103.0870056, 8391152, 7283184, -5.159999847
2013-12-09, 19:31:02.902, 41.122, 1, 1, -145.2616577, 103.0820084, 8390640, 7284080, -5.119999886
2013-12-09, 19:31:03.400, 41.62, 1, 1, -145.1823883, 103.0810013, 8390128, 7285360, -5.079999924
2013-12-09, 19:31:02.902, 41.122, 1, 1, -145.2616577, 103.0820084, 8390640, 7284080, -5.119999886
2013-12-09, 19:31:03.401, 41.621, 1, 1, -145.1823883, 103.0810013, 8390128, 7285360, -5.079999924
2013-12-09, 19:31:03.901, 42.121, 1, 1, -145.1823883, 103.0810013, 8389616, 7286768, -5.019999981
2013-12-09, 19:31:04.403, 42.623, 1, 1, -145.0132751, 103.0790024, 8388976, 7288432, -4.949999809
2013-12-09, 19:31:03.901, 42.121, 1, 1, -145.1823883, 103.0810013, 8389616, 7286768, -5.019999981
2013-12-09, 19:31:04.404, 42.624, 1, 1, -145.0132751, 103.0790024, 8388976, 7288432, -4.949999809
2013-12-09, 19:31:04.901, 43.121, 1, 1, -145.1823883, 103.0810013, 8388720, 7289328, -4.909999847
2013-12-09, 19:31:05.395, 43.615, 1, 1, -144.9340057, 103.0780029, 8388208, 7290480, -4.869999886
2013-12-09, 19:31:04.901, 43.121, 1, 1, -145.1823883, 103.0810013, 8388720, 7289328, -4.909999847
2013-12-09, 19:31:05.395, 43.615, 1, 1, -144.9340057, 103.0780029, 8388208, 7290480, -4.869999886
2013-12-09, 19:31:05.895, 44.115, 1, 1, -144.278717, 103.0700073, 8387440, 7291760, -4.819999695
2013-12-09, 19:31:06.390, 44.61, 1, 1, -144.8494568, 103.0770035, 8387312, 7292912, -4.769999981
2013-12-09, 19:31:05.895, 44.115, 1, 1, -144.278717, 103.0700073, 8387440, 7291760, -4.819999695
2013-12-09, 19:31:06.390, 44.61, 1, 1, -144.8494568, 103.0770035, 8387312, 7292912, -4.769999981
2013-12-09, 19:31:06.890, 45.11, 1, 1, -144.5218201, 103.0730057, 8386800, 7293936, -4.730000019
2013-12-09, 19:31:07.390, 45.61, 1, 1, -144.5218201, 103.0730057, 8386288, 7295344, -4.670000076
2013-12-09, 19:31:06.890, 45.11, 1, 1, -144.5218201, 103.0730057, 8386800, 7293936, -4.730000019
2013-12-09, 19:31:07.390, 45.61, 1, 1, -144.5218201, 103.0730057, 8386288, 7295344, -4.670000076
2013-12-09, 19:31:07.889, 46.109, 1, 1, -144.6856384, 103.0750046, 8385904, 7296624, -4.630000114
2013-12-09, 19:31:08.386, 46.606, 1, 1, -144.5218201, 103.0730057, 8385520, 7297520, -4.589999676
2013-12-09, 19:31:07.890, 46.11, 1, 1, -144.6856384, 103.0750046, 8385904, 7296624, -4.630000114
2013-12-09, 19:31:08.386, 46.606, 1, 1, -144.5218201, 103.0730057, 8385520, 7297520, -4.589999676
2013-12-09, 19:31:08.885, 47.105, 1, 1, -144.9340057, 103.0780029, 8385264, 7298800, -4.529999733
2013-12-09, 19:31:09.382, 47.602, 1, 1, -144.0303497, 103.0670013, 8384368, 7300080, -4.480000019
2013-12-09, 19:31:08.885, 47.105, 1, 1, -144.9340057, 103.0780029, 8385264, 7298800, -4.529999733
2013-12-09, 19:31:09.382, 47.602, 1, 1, -144.0303497, 103.0670013, 8384368, 7300080, -4.480000019
2013-12-09, 19:31:09.882, 48.102, 1, 1, -143.787262, 103.064003, 8383856, 7301232, -4.440000057
2013-12-09, 19:31:10.382, 48.602, 1, 1, -143.8665314, 103.0650024, 8383472, 7302384, -4.389999866
2013-12-09, 19:31:09.882, 48.102, 1, 1, -143.787262, 103.064003, 8383856, 7301232, -4.440000057
2013-12-09, 19:31:10.382, 48.602, 1, 1, -143.8665314, 103.0650024, 8383472, 7302384, -4.389999866
2013-12-09, 19:31:10.877, 49.097, 1, 1, -143.5388947, 103.0610046, 8382832, 7303792, -4.329999924
2013-12-09, 19:31:11.378, 49.598, 1, 1, -143.8665314, 103.0650024, 8382576, 7304944, -4.289999962
2013-12-09, 19:31:10.877, 49.097, 1, 1, -143.5388947, 103.0610046, 8382832, 7303792, -4.329999924
2013-12-09, 19:31:11.378, 49.598, 1, 1, -143.8665314, 103.0650024, 8382576, 7304944, -4.289999962
2013-12-09, 19:31:11.878, 50.098, 1, 1, -143.5388947, 103.0610046, 8382064, 7305968, -4.25
2013-12-09, 19:31:12.374, 50.594, 1, 1, -143.6181488, 103.0620041, 8381680, 7307120, -4.199999809
2013-12-09, 19:31:11.878, 50.098, 1, 1, -143.5388947, 103.0610046, 8382064, 7305968, -4.25
2013-12-09, 19:31:12.374, 50.594, 1, 1, -143.6181488, 103.0620041, 8381680, 7307120, -4.199999809
2013-12-09, 19:31:12.874, 51.094, 1, 1, -143.4543304, 103.0600052, 8381168, 7308400, -4.150000095
2013-12-09, 19:31:13.372, 51.592, 1, 1, -143.787262, 103.064003, 8380912, 7309552, -4.110000134
2013-12-09, 19:31:12.875, 51.095, 1, 1, -143.4543304, 103.0600052, 8381168, 7308400, -4.150000095
2013-12-09, 19:31:13.372, 51.592, 1, 1, -143.787262, 103.064003, 8380912, 7309552, -4.110000134
2013-12-09, 19:31:13.870, 52.09, 1, 1, -143.1266937, 103.0560074, 8380272, 7310448, -4.069999695
2013-12-09, 19:31:14.370, 52.59, 1, 1, -143.5388947, 103.0610046, 8379888, 7312112,  -4
2013-12-09, 19:31:13.871, 52.091, 1, 1, -143.1266937, 103.0560074, 8380272, 7310448, -4.069999695
2013-12-09, 19:31:14.370, 52.59, 1, 1, -143.5388947, 103.0610046, 8379888, 7312112,  -4
2013-12-09, 19:31:14.870, 53.09, 1, 1, -143.2112427, 103.0570068, 8379376, 7313136, -3.9599998
2013-12-09, 19:31:15.366, 53.586, 1, 1, -142.799057, 103.052002, 8378864, 7314032, -3.929999828
2013-12-09, 19:31:14.870, 53.09, 1, 1, -143.2112427, 103.0570068, 8379376, 7313136, -3.9599998
2013-12-09, 19:31:15.366, 53.586, 1, 1, -142.799057, 103.052002, 8378864, 7314032, -3.929999828
2013-12-09, 19:31:15.866, 54.086, 1, 1, -142.883606, 103.0530014, 8378480, 7315184, -3.879999876
2013-12-09, 19:31:16.366, 54.586, 1, 1, -143.4543304, 103.0600052, 8378352, 7316336, -3.829999924
2013-12-09, 19:31:15.866, 54.086, 1, 1, -142.883606, 103.0530014, 8378480, 7315184, -3.879999876
2013-12-09, 19:31:16.366, 54.586, 1, 1, -143.4543304, 103.0600052, 8378352, 7316336, -3.829999924
2013-12-09, 19:31:16.862, 55.082, 1, 1, -143.2112427, 103.0570068, 8377840, 7317488, -3.789999962
2013-12-09, 19:31:17.360, 55.58, 1, 1, -142.883606, 103.0530014, 8377328, 7318512, -3.75
2013-12-09, 19:31:16.862, 55.082, 1, 1, -143.2112427, 103.0570068, 8377840, 7317488, -3.789999962
2013-12-09, 19:31:17.360, 55.58, 1, 1, -142.883606, 103.0530014, 8377328, 7318512, -3.75
2013-12-09, 19:31:17.862, 56.082, 1, 1, -142.5506744, 103.0490036, 8376688, 7319792, -3.689999819
2013-12-09, 19:31:18.358, 56.578, 1, 1, -142.9628754, 103.0540085, 8376432, 7321200, -3.649999857
2013-12-09, 19:31:17.862, 56.082, 1, 1, -142.5506744, 103.0490036, 8376688, 7319792, -3.689999819
2013-12-09, 19:31:18.358, 56.578, 1, 1, -142.9628754, 103.0540085, 8376432, 7321200, -3.649999857
2013-12-09, 19:31:18.858, 57.078, 1, 1, -142.0592194, 103.0430069, 8375536, 7322480, -3.589999914
2013-12-09, 19:31:19.358, 57.578, 1, 1, -142.3868561, 103.0470047, 8375408, 7323248, -3.559999943
2013-12-09, 19:31:18.858, 57.078, 1, 1, -142.0592194, 103.0430069, 8375536, 7322480, -3.589999914
2013-12-09, 19:31:19.358, 57.578, 1, 1, -142.3868561, 103.0470047, 8375408, 7323248, -3.559999943
2013-12-09, 19:31:19.854, 58.074, 1, 1, -141.8161316, 103.0400085, 8374768, 7324272, -3.519999981
2013-12-09, 19:31:20.354, 58.574, 1, 1, -141.8953857, 103.041008, 8374384, 7325424, -3.470000029
2013-12-09, 19:31:19.854, 58.074, 1, 1, -141.8161316, 103.0400085, 8374768, 7324272, -3.519999981
2013-12-09, 19:31:20.354, 58.574, 1, 1, -141.8953857, 103.041008, 8374384, 7325424, -3.470000029
2013-12-09, 19:31:20.854, 59.074, 1, 1, -142.3868561, 103.0470047, 8374256, 7326576, -3.419999838
2013-12-09, 19:31:21.350, 59.57, 1, 1, -141.6470184, 103.038002, 8373488, 7327728, -3.389999866
2013-12-09, 19:31:20.854, 59.074, 1, 1, -142.3868561, 103.0470047, 8374256, 7326576, -3.419999838
2013-12-09, 19:31:21.350, 59.57, 1, 1, -141.6470184, 103.038002, 8373488, 7327728, -3.389999866
2013-12-09, 19:31:21.850, 60.07, 1, 1, -142.0592194, 103.0430069, 8373360, 7328624, -3.339999914
2013-12-09, 19:31:22.348, 60.568, 1, 1, -142.1437683, 103.0440063, 8372848, 7330160, -3.279999971
2013-12-09, 19:31:21.850, 60.07, 1, 1, -142.0592194, 103.0430069, 8373360, 7328624, -3.339999914
2013-12-09, 19:31:22.348, 60.568, 1, 1, -142.1437683, 103.0440063, 8372848, 7330160, -3.279999971
2013-12-09, 19:31:22.846, 61.066, 1, 1, -141.6470184, 103.038002, 8372208, 7331312, -3.24000001
2013-12-09, 19:31:23.346, 61.566, 1, 1, -141.4832001, 103.0360031, 8371824, 7332208, -3.199999809
2013-12-09, 19:31:22.846, 61.066, 1, 1, -141.6470184, 103.038002, 8372208, 7331312, -3.24000001
2013-12-09, 19:31:23.346, 61.566, 1, 1, -141.4832001, 103.0360031, 8371824, 7332208, -3.199999809
2013-12-09, 19:31:23.846, 62.066, 1, 1, -140.9917297, 103.0300064, 8371312, 7332976, -3.179999828
2013-12-09, 19:31:24.342, 62.562, 1, 1, -141.3193817, 103.0340042, 8370928, 7334512, -3.119999886
2013-12-09, 19:31:23.846, 62.066, 1, 1, -140.9917297, 103.0300064, 8371312, 7332976, -3.179999828
2013-12-09, 19:31:24.342, 62.562, 1, 1, -141.3193817, 103.0340042, 8370928, 7334512, -3.119999886
2013-12-09, 19:31:24.842, 63.062, 1, 1, -140.9917297, 103.0300064, 8370288, 7335920, -3.059999943
2013-12-09, 19:31:25.340, 63.56, 1, 1, -141.3193817, 103.0340042, 8370160, 7336688, -3.019999981
2013-12-09, 19:31:24.842, 63.062, 1, 1, -140.9917297, 103.0300064, 8370288, 7335920, -3.059999943
2013-12-09, 19:31:25.341, 63.561, 1, 1, -141.3193817, 103.0340042, 8370160, 7336688, -3.019999981
2013-12-09, 19:31:25.838, 64.058, 1, 1, -141.4039307, 103.0350037, 8369776, 7337968, -2.980000019
2013-12-09, 19:31:26.338, 64.558, 1, 1, -140.748642, 103.0270081, 8369136, 7338864, -2.939999819
2013-12-09, 19:31:25.838, 64.058, 1, 1, -141.4039307, 103.0350037, 8369776, 7337968, -2.980000019
2013-12-09, 19:31:26.338, 64.558, 1, 1, -140.748642, 103.0270081, 8369136, 7338864, -2.939999819
2013-12-09, 19:31:26.838, 65.058, 1, 1, -140.8279114, 103.0280075, 8368752, 7340016, -2.889999866
2013-12-09, 19:31:27.332, 65.552, 1, 1, -141.4039307, 103.0350037, 8368624, 7341168, -2.849999905
2013-12-09, 19:31:26.838, 65.058, 1, 1, -140.8279114, 103.0280075, 8368752, 7340016, -2.889999866
2013-12-09, 19:31:27.333, 65.553, 1, 1, -141.4039307, 103.0350037, 8368624, 7341168, -2.849999905
2013-12-09, 19:31:27.832, 66.052, 1, 1, -140.8279114, 103.0280075, 8367984, 7342192, -2.809999943
2013-12-09, 19:31:28.333, 66.553, 1, 1, -140.748642, 103.0270081, 8367600, 7343216, -2.769999981
2013-12-09, 19:31:27.832, 66.052, 1, 1, -140.8279114, 103.0280075, 8367984, 7342192, -2.809999943
2013-12-09, 19:31:28.333, 66.553, 1, 1, -140.748642, 103.0270081, 8367600, 7343216, -2.769999981
2013-12-09, 19:31:28.830, 67.05, 1, 1, -140.3364563, 103.0220032, 8366960, 7344496, -2.720000029
2013-12-09, 19:31:29.330, 67.55, 1, 1, -140.5795441, 103.0250015, 8366704, 7345520, -2.669999838
2013-12-09, 19:31:28.830, 67.05, 1, 1, -140.3364563, 103.0220032, 8366960, 7344496, -2.720000029
2013-12-09, 19:31:29.330, 67.55, 1, 1, -140.5795441, 103.0250015, 8366704, 7345520, -2.669999838
2013-12-09, 19:31:29.828, 68.048, 1, 1, -139.5120544, 103.0120087, 8365936, 7346288, -2.649999857
2013-12-09, 19:31:30.326, 68.546, 1, 1, -140.5795441, 103.0250015, 8365936, 7347696, -2.589999914
2013-12-09, 19:31:29.828, 68.048, 1, 1, -139.5120544, 103.0120087, 8365936, 7346288, -2.649999857
2013-12-09, 19:31:30.326, 68.546, 1, 1, -140.5795441, 103.0250015, 8365936, 7347696, -2.589999914
2013-12-09, 19:31:30.825, 69.045, 1, 1, -140.3364563, 103.0220032, 8365552, 7348464, -2.559999943
2013-12-09, 19:31:31.321, 69.541, 1, 1, -140.0880737, 103.0190048, 8365040, 7349616, -2.50999999
2013-12-09, 19:31:30.825, 69.045, 1, 1, -140.3364563, 103.0220032, 8365552, 7348464, -2.559999943
2013-12-09, 19:31:31.321, 69.541, 1, 1, -140.0880737, 103.0190048, 8365040, 7349616, -2.50999999
2013-12-09, 19:31:31.823, 70.043, 1, 1, -139.760437, 103.015007, 8364400, 7351024, -2.460000038
2013-12-09, 19:31:32.322, 70.542, 1, 1, -139.4328003, 103.0110016, 8364016, 7351664, -2.440000057
2013-12-09, 19:31:31.823, 70.043, 1, 1, -139.760437, 103.015007, 8364400, 7351024, -2.460000038
2013-12-09, 19:31:32.322, 70.542, 1, 1, -139.4328003, 103.0110016, 8364016, 7351664, -2.440000057
2013-12-09, 19:31:32.816, 71.036, 1, 1, -140.2518921, 103.0210037, 8364016, 7352816, -2.389999866
2013-12-09, 19:31:33.319, 71.539, 1, 1, -140.1726379, 103.0200043, 8363504, 7354096, -2.329999924
2013-12-09, 19:31:32.817, 71.037, 1, 1, -140.2518921, 103.0210037, 8364016, 7352816, -2.389999866
2013-12-09, 19:31:33.320, 71.54, 1, 1, -140.1726379, 103.0200043, 8363504, 7354096, -2.329999924
2013-12-09, 19:31:33.818, 72.038, 1, 1, -140.2518921, 103.0210037, 8363248, 7354992, -2.299999952
2013-12-09, 19:31:34.316, 72.536, 1, 1, -139.5120544, 103.0120087, 8362480, 7356144, -2.25
2013-12-09, 19:31:33.818, 72.038, 1, 1, -140.2518921, 103.0210037, 8363248, 7354992, -2.299999952
2013-12-09, 19:31:34.317, 72.537, 1, 1, -139.5120544, 103.0120087, 8362480, 7356144, -2.25
2013-12-09, 19:31:34.814, 73.034, 1, 1, -139.844986, 103.0160065, 8362224, 7357296, -2.220000029
2013-12-09, 19:31:35.314, 73.534, 1, 1, -139.5966187, 103.0130081, 8361840, 7358064, -2.180000067
2013-12-09, 19:31:34.815, 73.035, 1, 1, -139.844986, 103.0160065, 8362224, 7357296, -2.220000029
2013-12-09, 19:31:35.314, 73.534, 1, 1, -139.5966187, 103.0130081, 8361840, 7358064, -2.180000067
