date, Time, Sec since start, Connected, Data changed, BaroSensor.Altitude, BaroSensor.Pressure, BaroSensor.RawPressure, BaroSensor.RawTemperature, BaroSensor.Temperature
date, Time, Sec since start, Connected, Data changed, BaroSensor.Altitude, BaroSensor.Pressure, BaroSensor.RawPressure, BaroSensor.RawTemperature, BaroSensor.Temperature
2013-12-08, 19:24:27.541, 71.307, 1, 1, -132.3620758, 102.9250031, 8792688, 8018032, -3.919999838
2013-12-08, 19:24:28.541, 72.31, 1, 1, -132.0344238, 102.9210052, 8791664, 8020464, -3.819999933
2013-12-08, 19:24:28.541, 72.307, 1, 1, -132.0344238, 102.9210052, 8791664, 8020464, -3.819999933
2013-12-08, 19:24:29.541, 73.31, 1, 1, -132.0344238, 102.9210052, 8790640, 8023280, -3.7099998
2013-12-08, 19:24:29.541, 73.307, 1, 1, -132.0344238, 102.9210052, 8790640, 8023280, -3.7099998
2013-12-08, 19:24:30.545, 74.314, 1, 1, -131.2153168, 102.9110031, 8789360, 8025712, -3.609999895
2013-12-08, 19:24:30.545, 74.311, 1, 1, -131.2153168, 102.9110031, 8789360, 8025712, -3.609999895
2013-12-08, 19:24:31.545, 75.314, 1, 1, -131.4584045, 102.9140015, 8788592, 8028144, -3.519999981
2013-12-08, 19:24:31.545, 75.311, 1, 1, -131.4584045, 102.9140015, 8788592, 8028144, -3.519999981
2013-12-08, 19:24:32.545, 76.314, 1, 1, -131.2153168, 102.9110031, 8787568, 8030704, -3.409999847
2013-12-08, 19:24:32.545, 76.311, 1, 1, -131.2153168, 102.9110031, 8787568, 8030704, -3.409999847
2013-12-08, 19:24:33.545, 77.314, 1, 1, -131.0462189, 102.9090042, 8786544, 8033264, -3.309999943
2013-12-08, 19:24:33.545, 77.311, 1, 1, -131.0462189, 102.9090042, 8786544, 8033264, -3.309999943
2013-12-08, 19:24:34.545, 78.314, 1, 1, -131.1307678, 102.9100037, 8785776, 8035568, -3.220000029
2013-12-08, 19:24:34.545, 78.311, 1, 1, -131.1307678, 102.9100037, 8785776, 8035568, -3.220000029
2013-12-08, 19:24:35.545, 79.314, 1, 1, -131.0462189, 102.9090042, 8784752, 8038256, -3.109999895
2013-12-08, 19:24:35.545, 79.311, 1, 1, -131.0462189, 102.9090042, 8784752, 8038256, -3.109999895
2013-12-08, 19:24:36.545, 80.314, 1, 1, -130.7185669, 102.9050064, 8783856, 8040304, -3.029999971
2013-12-08, 19:24:36.545, 80.311, 1, 1, -130.7185669, 102.9050064, 8783856, 8040304, -3.029999971
2013-12-08, 19:24:37.545, 81.314, 1, 1, -130.3909302, 102.9010086, 8782832, 8042736, -2.929999828
2013-12-08, 19:24:37.545, 81.311, 1, 1, -130.3909302, 102.9010086, 8782832, 8042736, -2.929999828
2013-12-08, 19:24:38.545, 82.314, 1, 1, -130.0632935, 102.8970032, 8781680, 8045552, -2.829999924
2013-12-08, 19:24:38.545, 82.311, 1, 1, -130.0632935, 102.8970032, 8781680, 8045552, -2.829999924
2013-12-08, 19:24:39.545, 83.314, 1, 1, -129.7356415, 102.8930054, 8780656, 8047856, -2.730000019
2013-12-08, 19:24:39.545, 83.311, 1, 1, -129.7356415, 102.8930054, 8780656, 8047856, -2.730000019
2013-12-08, 19:24:40.545, 84.314, 1, 1, -129.6510925, 102.8920059, 8779760, 8050288, -2.639999866
2013-12-08, 19:24:40.545, 84.311, 1, 1, -129.6510925, 102.8920059, 8779760, 8050288, -2.639999866
2013-12-08, 19:24:41.545, 85.314, 1, 1, -129.7356415, 102.8930054, 8778992, 8052592, -2.549999952
2013-12-08, 19:24:41.545, 85.311, 1, 1, -129.7356415, 102.8930054, 8778992, 8052592, -2.549999952
2013-12-08, 19:24:42.545, 86.314, 1, 1, -129.4872742, 102.890007, 8777968, 8055024, -2.450000048
2013-12-08, 19:24:42.545, 86.311, 1, 1, -129.4872742, 102.890007, 8777968, 8055024, -2.450000048
2013-12-08, 19:24:43.549, 87.318, 1, 1, -128.9958191, 102.8840027, 8776944, 8057200, -2.359999895
2013-12-08, 19:24:43.549, 87.315, 1, 1, -128.9958191, 102.8840027, 8776944, 8057200, -2.359999895
2013-12-08, 19:24:44.549, 88.318, 1, 1, -128.9958191, 102.8840027, 8776048, 8059760, -2.25999999
2013-12-08, 19:24:44.549, 88.315, 1, 1, -128.9958191, 102.8840027, 8776048, 8059760, -2.25999999
2013-12-08, 19:24:45.549, 89.318, 1, 1, -128.1714172, 102.8740082, 8774896, 8061808, -2.180000067
2013-12-08, 19:24:45.549, 89.315, 1, 1, -128.1714172, 102.8740082, 8774896, 8061808, -2.180000067
2013-12-08, 19:24:46.549, 90.318, 1, 1, -128.8267059, 102.8820038, 8774256, 8064496, -2.069999933
2013-12-08, 19:24:46.549, 90.315, 1, 1, -128.8267059, 102.8820038, 8774256, 8064496, -2.069999933
2013-12-08, 19:24:47.549, 91.318, 1, 1, -128.4990692, 102.878006, 8773360, 8066544, -1.99000001
2013-12-08, 19:24:47.549, 91.315, 1, 1, -128.4990692, 102.878006, 8773360, 8066544, -1.99000001
2013-12-08, 19:24:48.549, 92.318, 1, 1, -128.0868683, 102.8730011, 8772336, 8068848, -1.899999976
2013-12-08, 19:24:48.549, 92.315, 1, 1, -128.0868683, 102.8730011, 8772336, 8068848, -1.899999976
